global_row_id,sheet_row_id,zip_code,payout,city_name,state_code,user_id,created_at,updated_at,rel_release_id,join.leadsmart_file_releases.release_date,rel_subsheet_id,join.leadsmart_subsheets.subsheet_name,rel_subpart_id,join.leadsmart_subparts.payout_note,invalid_reason
408123,,76874,17.88,,TX,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408121,,76865,17.88,,TX,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408120,,76862,17.88,,TX,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408117,,76855,17.88,,TX,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408115,,76848,17.88,,TX,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408114,,76841,17.88,,TX,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408098,,73931,17.88,,OK,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408097,,73901,17.88,,OK,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408076,,70787,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408054,,70752,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408053,,70749,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408051,,70747,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408046,,70736,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408023,,70467,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408020,,70464,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408014,,70457,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408012,,70455,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408010,,70453,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408007,,70450,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408006,,70449,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
408003,,70446,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407999,,70442,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407995,,70436,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407992,,70431,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407988,,70421,17.88,,LA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407968,,66741,17.88,,KS,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407964,,66014,17.88,,KS,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407962,,65586,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407958,,65456,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407956,,65449,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407955,,65446,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407951,,65282,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407944,,65062,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407941,,65036,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407937,,63674,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407933,,63656,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407931,,63651,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407926,,63630,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407923,,63626,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407921,,63623,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407920,,63622,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407917,,63471,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407916,,63467,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407915,,63466,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407914,,63463,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407909,,63454,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407903,,63438,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407893,,63378,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407891,,63370,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407881,,63342,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407869,,63087,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407866,,63072,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407865,,63071,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407862,,63066,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407861,,63065,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407860,,63061,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407859,,63060,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407850,,63047,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407849,,63041,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407846,,63036,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407845,,63030,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407839,,63013,17.88,,MO,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407837,,62359,17.88,,IL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407829,,62279,17.88,,IL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407825,,62256,17.88,,IL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407805,,62036,17.88,,IL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407797,,62021,17.88,,IL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:21.044844+00:00,2025-10-19T00:20:21.044844+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407585,,53064,17.88,,WI,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407546,,34773,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407531,,34739,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407489,,34489,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407478,,34473,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407473,,34464,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407443,,34268,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407441,,34251,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407440,,34250,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407421,,34219,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407417,,34212,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407416,,34211,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407409,,34202,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407408,,34201,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407407,,33960,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407405,,33930,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407396,,33876,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407390,,33867,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407385,,33857,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407384,,33855,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407379,,33849,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407378,,33848,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407176,,32747,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407153,,32692,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407151,,32681,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407146,,32666,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407137,,32633,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407136,,32631,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407127,,32617,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407069,,32449,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407061,,32438,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407056,,32430,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407035,,32350,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
407019,,32323,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406971,,32187,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406970,,32185,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406969,,32182,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406966,,32179,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406955,,32157,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406953,,32147,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406950,,32140,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406949,,32139,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406946,,32134,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406945,,32133,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406933,,32113,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406926,,32094,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406923,,32087,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406909,,32062,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406908,,32061,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406896,,32042,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406892,,32033,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406886,,32007,17.88,,FL,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406873,,30802,17.88,,GA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.688446+00:00,2025-10-19T00:20:20.688446+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406450,,01936,17.88,,MA,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.412086+00:00,2025-10-19T00:20:20.412086+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406172,,04575,18.15,,ME,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.412086+00:00,2025-10-19T00:20:20.412086+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
406165,,04564,18.15,,ME,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:20:20.412086+00:00,2025-10-19T00:20:20.412086+00:00,3,10/06/2025,80,pest control,53,duration buyer 2,Missing city_name
