Zip Code,,city,state_id
06830,$66.00,Greenwich,CT
06831,$66.00,Greenwich,CT
06836,$66.00,Greenwich,CT
06838,$66.00,Greenwich,CT
06840,$66.00,New Canaan,CT
06850,$66.00,Norwalk,CT
06851,$66.00,Norwalk,CT
06852,$66.00,Norwalk,CT
06853,$66.00,Norwalk,CT
06854,$66.00,Norwalk,CT
06855,$66.00,Norwalk,CT
06856,$66.00,Norwalk,CT
06857,$66.00,Norwalk,CT
06858,$66.00,Norwalk,CT
06860,$66.00,Norwalk,CT
06870,$66.00,Old Greenwich,CT
06875,$66.00,Old Greenwich,CT
06876,$66.00,Old Greenwich,CT
06877,$66.00,Ridgefield,CT
06878,$66.00,Riverside,CT
06879,$66.00,Riverside,CT
06880,$66.00,Westport,CT
06881,$66.00,Westport,CT
06883,$66.00,Weston,CT
06888,$66.00,Weston,CT
06889,$66.00,Weston,CT
06890,$66.00,Southport,CT
06896,$66.00,Redding,CT
06897,$66.00,Wilton,CT
06901,$66.00,Stamford,CT
06902,$66.00,Stamford,CT
06903,$66.00,Stamford,CT
06904,$66.00,Stamford,CT
06905,$66.00,Stamford,CT
06906,$66.00,Stamford,CT
06907,$66.00,Stamford,CT
06910,$66.00,Stamford,CT
06911,$66.00,Stamford,CT
06912,$66.00,Stamford,CT
06913,$66.00,Stamford,CT
06914,$66.00,Stamford,CT
06920,$66.00,Stamford,CT
06921,$66.00,Stamford,CT
06922,$66.00,Stamford,CT
06926,$66.00,Stamford,CT
06927,$66.00,Stamford,CT
08010,$66.00,Beverly,NJ
08011,$66.00,Birmingham,NJ
08015,$66.00,Browns Mills,NJ
08016,$66.00,Burlington,NJ
08019,$66.00,Chatsworth,NJ
08022,$66.00,Columbus,NJ
08036,$66.00,Hainesport,NJ
08041,$66.00,Jobstown,NJ
08042,$66.00,Juliustown,NJ
08046,$66.00,Willingboro,NJ
08048,$66.00,Lumberton,NJ
08052,$66.00,Maple Shade,NJ
08053,$66.00,Marlton,NJ
08054,$66.00,Mount Laurel,NJ
08055,$66.00,Medford,NJ
08057,$66.00,Moorestown,NJ
08060,$66.00,Mount Holly,NJ
08064,$66.00,New Lisbon,NJ
08065,$66.00,Palmyra,NJ
08068,$66.00,Pemberton,NJ
08073,$66.00,Rancocas,NJ
08075,$66.00,Riverside,NJ
08076,$66.00,Riverside,NJ
08077,$66.00,Riverton,NJ
08088,$66.00,Vincentown,NJ
08224,$66.00,New Gretna,NJ
08505,$66.00,Bordentown,NJ
08511,$66.00,Cookstown,NJ
08515,$66.00,Chesterfield,NJ
08518,$66.00,Florence,NJ
08520,$66.00,Hightstown,NJ
08525,$66.00,Hopewell,NJ
08534,$66.00,Pennington,NJ
08540,$66.00,Princeton,NJ
08541,$66.00,Princeton,NJ
08542,$66.00,Princeton,NJ
08543,$66.00,Princeton,NJ
08544,$66.00,Princeton,NJ
08550,$66.00,Princeton Junction,NJ
08554,$66.00,Roebling,NJ
08560,$66.00,Titusville,NJ
08561,$66.00,Windsor,NJ
08562,$66.00,Wrightstown,NJ
08601,$66.00,Wrightstown,NJ
08602,$66.00,Wrightstown,NJ
08603,$66.00,Wrightstown,NJ
08604,$66.00,Wrightstown,NJ
08605,$66.00,Wrightstown,NJ
08606,$66.00,Wrightstown,NJ
08607,$66.00,Wrightstown,NJ
08608,$66.00,Trenton,NJ
08609,$66.00,Trenton,NJ
08610,$66.00,Trenton,NJ
08611,$66.00,Trenton,NJ
08618,$66.00,Trenton,NJ
08619,$66.00,Trenton,NJ
08620,$66.00,Trenton,NJ
08625,$66.00,Trenton,NJ
08628,$66.00,Trenton,NJ
08629,$66.00,Trenton,NJ
08638,$66.00,Trenton,NJ
08640,$66.00,Joint Base Mdl,NJ
08641,$66.00,Joint Base Mdl,NJ
08644,$66.00,Joint Base Mdl,NJ
08645,$66.00,Joint Base Mdl,NJ
08646,$66.00,Joint Base Mdl,NJ
08647,$66.00,Joint Base Mdl,NJ
08648,$66.00,Lawrence Township,NJ
08650,$66.00,Lawrence Township,NJ
08666,$66.00,Lawrence Township,NJ
08690,$66.00,Trenton,NJ
08691,$66.00,Robbinsville,NJ
08695,$66.00,Robbinsville,NJ
30028,$66.00,Cumming,GA
30040,$66.00,Cumming,GA
30041,$66.00,Cumming,GA
30501,$66.00,Gainesville,GA
30502,$66.00,Gainesville,GA
30503,$66.00,Gainesville,GA
30504,$66.00,Gainesville,GA
30506,$66.00,Gainesville,GA
30507,$66.00,Gainesville,GA
30527,$66.00,Clermont,GA
30542,$66.00,Flowery Branch,GA
30543,$66.00,Gillsville,GA
30554,$66.00,Lula,GA
30564,$66.00,Murrayville,GA
30566,$66.00,Oakwood,GA
35959,$66.00,Cedar Bluff,AL
35960,$66.00,Centre,AL
35961,$66.00,Collinsville,AL
35973,$66.00,Gaylesville,AL
35983,$66.00,Leesburg,AL
36275,$66.00,Roanoke,AL
41001,$66.00,Alexandria,KY
41005,$66.00,Burlington,KY
41011,$66.00,Covington,KY
41012,$66.00,Covington,KY
41014,$66.00,Covington,KY
41015,$66.00,Latonia,KY
41016,$66.00,Covington,KY
41017,$66.00,Ft Mitchell,KY
41018,$66.00,Erlanger,KY
41019,$66.00,Erlanger,KY
41021,$66.00,Erlanger,KY
41022,$66.00,Erlanger,KY
41025,$66.00,Erlanger,KY
41042,$66.00,Florence,KY
41048,$66.00,Hebron,KY
41051,$66.00,Independence,KY
41053,$66.00,Jonesville,KY
41071,$66.00,Newport,KY
41072,$66.00,Newport,KY
41073,$66.00,Bellevue,KY
41074,$66.00,Dayton,KY
41075,$66.00,Fort Thomas,KY
41076,$66.00,Newport,KY
41080,$66.00,Petersburg,KY
41085,$66.00,Silver Grove,KY
41091,$66.00,Union,KY
41092,$66.00,Verona,KY
41094,$66.00,Walton,KY
41099,$66.00,Worthville,KY
43003,$66.00,Ashley,OH
43015,$66.00,Delaware,OH
43021,$66.00,Galena,OH
43032,$66.00,Kilbourne,OH
43035,$66.00,Lewis Center,OH
43061,$66.00,Ostrander,OH
43065,$66.00,Powell,OH
43066,$66.00,Radnor,OH
43074,$66.00,Sunbury,OH
43082,$66.00,Westerville,OH
43240,$66.00,Columbus,OH
45102,$66.00,Amelia,OH
45103,$66.00,Batavia,OH
45122,$66.00,Goshen,OH
45140,$66.00,Loveland,OH
45147,$66.00,Miamiville,OH
45150,$66.00,Milford,OH
45157,$66.00,New Richmond,OH
45160,$66.00,Owensville,OH
45245,$66.00,Cincinnati,OH
51001,$66.00,Akron,IA
51008,$66.00,Brunsville,IA
51031,$66.00,Le Mars,IA
51038,$66.00,Merrill,IA
51045,$66.00,Oyens,IA
51050,$66.00,Remsen,IA
51062,$66.00,Westfield,IA
55010,$66.00,Cannon Falls,MN
55020,$66.00,Elko New Market,MN
55024,$66.00,Farmington,MN
55031,$66.00,Hampton,MN
55033,$66.00,Hastings,MN
55044,$66.00,Lakeville,MN
55054,$66.00,Elko New Market,MN
55065,$66.00,Randolph,MN
55068,$66.00,Rosemount,MN
55075,$66.00,South Saint Paul,MN
55076,$66.00,Inver Grove Heights,MN
55077,$66.00,Inver Grove Heights,MN
55085,$66.00,Vermillion,MN
55101,$66.00,Saint Paul,MN
55102,$66.00,Saint Paul,MN
55103,$66.00,Saint Paul,MN
55104,$66.00,Saint Paul,MN
55105,$66.00,Saint Paul,MN
55106,$66.00,Saint Paul,MN
55107,$66.00,Saint Paul,MN
55108,$66.00,Saint Paul,MN
55109,$66.00,Saint Paul,MN
55110,$66.00,Saint Paul,MN
55111,$66.00,Saint Paul,MN
55112,$66.00,Saint Paul,MN
55113,$66.00,Saint Paul,MN
55114,$66.00,Saint Paul,MN
55116,$66.00,Saint Paul,MN
55117,$66.00,Saint Paul,MN
55118,$66.00,Saint Paul,MN
55119,$66.00,Saint Paul,MN
55120,$66.00,Saint Paul,MN
55121,$66.00,Saint Paul,MN
55122,$66.00,Saint Paul,MN
55123,$66.00,Saint Paul,MN
55124,$66.00,Saint Paul,MN
55126,$66.00,Saint Paul,MN
55127,$66.00,Saint Paul,MN
55130,$66.00,Saint Paul,MN
55133,$66.00,Saint Paul,MN
55144,$66.00,Saint Paul,MN
55145,$66.00,Saint Paul,MN
55146,$66.00,Saint Paul,MN
55150,$66.00,Mendota,MN
55155,$66.00,Saint Paul,MN
55164,$66.00,Saint Paul,MN
55165,$66.00,Saint Paul,MN
55170,$66.00,Saint Paul,MN
55172,$66.00,Saint Paul,MN
55175,$66.00,Saint Paul,MN
55187,$66.00,Saint Paul,MN
55188,$66.00,Saint Paul,MN
55305,$66.00,Hopkins,MN
55306,$66.00,Burnsville,MN
55311,$66.00,Maple Grove,MN
55315,$66.00,Carver,MN
55316,$66.00,Champlin,MN
55317,$66.00,Chanhassen,MN
55318,$66.00,Chaska,MN
55322,$66.00,Cologne,MN
55323,$66.00,Cologne,MN
55327,$66.00,Dayton,MN
55331,$66.00,Excelsior,MN
55337,$66.00,Burnsville,MN
55339,$66.00,Hamburg,MN
55340,$66.00,Hamel,MN
55343,$66.00,Hopkins,MN
55344,$66.00,Eden Prairie,MN
55345,$66.00,Minnetonka,MN
55346,$66.00,Eden Prairie,MN
55347,$66.00,Eden Prairie,MN
55348,$66.00,Eden Prairie,MN
55352,$66.00,Jordan,MN
55356,$66.00,Long Lake,MN
55357,$66.00,Loretto,MN
55359,$66.00,Maple Plain,MN
55360,$66.00,Mayer,MN
55361,$66.00,Mayer,MN
55364,$66.00,Mound,MN
55367,$66.00,New Germany,MN
55368,$66.00,Norwood Young America,MN
55369,$66.00,Osseo,MN
55372,$66.00,Prior Lake,MN
55374,$66.00,Rogers,MN
55375,$66.00,Saint Bonifacius,MN
55378,$66.00,Savage,MN
55379,$66.00,Shakopee,MN
55383,$66.00,South Haven,MN
55384,$66.00,Spring Park,MN
55386,$66.00,Victoria,MN
55387,$66.00,Waconia,MN
55388,$66.00,Watertown,MN
55391,$66.00,Wayzata,MN
55392,$66.00,Wayzata,MN
55397,$66.00,Young America,MN
55401,$66.00,Minneapolis,MN
55402,$66.00,Minneapolis,MN
55403,$66.00,Minneapolis,MN
55404,$66.00,Minneapolis,MN
55405,$66.00,Minneapolis,MN
55406,$66.00,Minneapolis,MN
55407,$66.00,Minneapolis,MN
55408,$66.00,Minneapolis,MN
55409,$66.00,Minneapolis,MN
55410,$66.00,Minneapolis,MN
55411,$66.00,Minneapolis,MN
55412,$66.00,Minneapolis,MN
55413,$66.00,Minneapolis,MN
55414,$66.00,Minneapolis,MN
55415,$66.00,Minneapolis,MN
55416,$66.00,Minneapolis,MN
55417,$66.00,Minneapolis,MN
55418,$66.00,Minneapolis,MN
55419,$66.00,Minneapolis,MN
55420,$66.00,Minneapolis,MN
55422,$66.00,Minneapolis,MN
55423,$66.00,Minneapolis,MN
55424,$66.00,Minneapolis,MN
55425,$66.00,Minneapolis,MN
55426,$66.00,Minneapolis,MN
55427,$66.00,Minneapolis,MN
55428,$66.00,Minneapolis,MN
55429,$66.00,Minneapolis,MN
55430,$66.00,Minneapolis,MN
55431,$66.00,Minneapolis,MN
55435,$66.00,Minneapolis,MN
55436,$66.00,Minneapolis,MN
55437,$66.00,Minneapolis,MN
55438,$66.00,Minneapolis,MN
55439,$66.00,Minneapolis,MN
55440,$66.00,Minneapolis,MN
55441,$66.00,Minneapolis,MN
55442,$66.00,Minneapolis,MN
55443,$66.00,Minneapolis,MN
55444,$66.00,Minneapolis,MN
55445,$66.00,Minneapolis,MN
55446,$66.00,Minneapolis,MN
55447,$66.00,Minneapolis,MN
55450,$66.00,Minneapolis,MN
55454,$66.00,Minneapolis,MN
55455,$66.00,Minneapolis,MN
55458,$66.00,Minneapolis,MN
55459,$66.00,Minneapolis,MN
55460,$66.00,Minneapolis,MN
55467,$66.00,Minneapolis,MN
55470,$66.00,Minneapolis,MN
55472,$66.00,Minneapolis,MN
55473,$66.00,Minneapolis,MN
55474,$66.00,Minneapolis,MN
55478,$66.00,Minneapolis,MN
55479,$66.00,Minneapolis,MN
55480,$66.00,Minneapolis,MN
55483,$66.00,Minneapolis,MN
55484,$66.00,Minneapolis,MN
55485,$66.00,Minneapolis,MN
55486,$66.00,Minneapolis,MN
55487,$66.00,Minneapolis,MN
55488,$66.00,Minneapolis,MN
55550,$66.00,Minneapolis,MN
55551,$66.00,Minneapolis,MN
55553,$66.00,Minneapolis,MN
55554,$66.00,Minneapolis,MN
55558,$66.00,Minneapolis,MN
55568,$66.00,Minneapolis,MN
55569,$66.00,Minneapolis,MN
55570,$66.00,Minneapolis,MN
55571,$66.00,Minneapolis,MN
55572,$66.00,Minneapolis,MN
55573,$66.00,Minneapolis,MN
55574,$66.00,Minneapolis,MN
55575,$66.00,Minneapolis,MN
55576,$66.00,Minneapolis,MN
55577,$66.00,Minneapolis,MN
55578,$66.00,Minneapolis,MN
55579,$66.00,Minneapolis,MN
55583,$66.00,Minneapolis,MN
55593,$66.00,Minneapolis,MN
55594,$66.00,Minneapolis,MN
55595,$66.00,Minneapolis,MN
55596,$66.00,Minneapolis,MN
55597,$66.00,Minneapolis,MN
55598,$66.00,Minneapolis,MN
55599,$66.00,Minneapolis,MN
56011,$66.00,Belle Plaine,MN
60101,$66.00,Addison,IL
60105,$66.00,Bellwood,IL
60106,$66.00,Bensenville,IL
60108,$66.00,Bloomingdale,IL
60116,$66.00,Dekalb,IL
60117,$66.00,Dekalb,IL
60125,$66.00,Elgin,IL
60126,$66.00,Elmhurst,IL
60128,$66.00,Elmhurst,IL
60132,$66.00,Franklin Park,IL
60137,$66.00,Glen Ellyn,IL
60138,$66.00,Glen Ellyn,IL
60139,$66.00,Glendale Heights,IL
60143,$66.00,Itasca,IL
60148,$66.00,Lombard,IL
60157,$66.00,Medinah,IL
60172,$66.00,Roselle,IL
60181,$66.00,Villa Park,IL
60184,$66.00,Wayne,IL
60185,$66.00,West Chicago,IL
60186,$66.00,West Chicago,IL
60187,$66.00,Wheaton,IL
60188,$66.00,Carol Stream,IL
60189,$66.00,Wheaton,IL
60190,$66.00,Winfield,IL
60191,$66.00,Wood Dale,IL
60197,$66.00,Schaumburg,IL
60199,$66.00,Schaumburg,IL
60399,$66.00,River Forest,IL
60439,$66.00,Lemont,IL
60502,$66.00,Aurora,IL
60504,$66.00,Aurora,IL
60514,$66.00,Clarendon Hills,IL
60515,$66.00,Downers Grove,IL
60516,$66.00,Downers Grove,IL
60517,$66.00,Woodridge,IL
60519,$66.00,Eola,IL
60521,$66.00,Hinsdale,IL
60522,$66.00,Hinsdale,IL
60523,$66.00,Oak Brook,IL
60527,$66.00,Willowbrook,IL
60532,$66.00,Lisle,IL
60540,$66.00,Naperville,IL
60555,$66.00,Warrenville,IL
60559,$66.00,Westmont,IL
60561,$66.00,Darien,IL
60563,$66.00,Naperville,IL
60565,$66.00,Naperville,IL
60566,$66.00,Naperville,IL
60567,$66.00,Naperville,IL
60569,$66.00,Naperville,IL
60570,$66.00,Naperville,IL
60572,$66.00,Naperville,IL
60597,$66.00,Plainfield,IL
60598,$66.00,Plainfield,IL
60599,$66.00,Plainfield,IL
02532,$61.50,Buzzards Bay,MA
02534,$61.50,Cataumet,MA
02536,$61.50,East Falmouth,MA
02537,$61.50,East Sandwich,MA
02540,$61.50,Falmouth,MA
02541,$61.50,Falmouth,MA
02542,$61.50,Buzzards Bay,MA
02543,$61.50,Woods Hole,MA
02553,$61.50,Monument Beach,MA
02556,$61.50,North Falmouth,MA
02559,$61.50,Pocasset,MA
02561,$61.50,Sagamore,MA
02562,$61.50,Sagamore Beach,MA
02563,$61.50,Sandwich,MA
02574,$61.50,Wareham,MA
02601,$61.50,Hyannis,MA
02630,$61.50,Barnstable,MA
02631,$61.50,Brewster,MA
02632,$61.50,Centerville,MA
02633,$61.50,Chatham,MA
02634,$61.50,Chatham,MA
02635,$61.50,Cotuit,MA
02637,$61.50,Cummaquid,MA
02638,$61.50,Dennis,MA
02639,$61.50,Dennis Port,MA
02641,$61.50,East Dennis,MA
02642,$61.50,Eastham,MA
02643,$61.50,East Orleans,MA
02644,$61.50,Forestdale,MA
02645,$61.50,Harwich,MA
02646,$61.50,Harwich Port,MA
02647,$61.50,Hyannis Port,MA
02648,$61.50,Marstons Mills,MA
02649,$61.50,Mashpee,MA
02650,$61.50,North Chatham,MA
02651,$61.50,North Chatham,MA
02652,$61.50,North Truro,MA
02653,$61.50,Orleans,MA
02655,$61.50,Osterville,MA
02657,$61.50,Provincetown,MA
02659,$61.50,South Chatham,MA
02660,$61.50,South Dennis,MA
02661,$61.50,South Dennis,MA
02662,$61.50,South Dennis,MA
02663,$61.50,South Wellfleet,MA
02664,$61.50,South Yarmouth,MA
02666,$61.50,Truro,MA
02667,$61.50,Wellfleet,MA
02668,$61.50,West Barnstable,MA
02669,$61.50,West Barnstable,MA
02670,$61.50,West Dennis,MA
02671,$61.50,West Harwich,MA
02672,$61.50,West Hyannisport,MA
02673,$61.50,West Yarmouth,MA
02675,$61.50,Yarmouth Port,MA
02804,$61.50,Ashaway,RI
02806,$61.50,Barrington,RI
02807,$61.50,Block Island,RI
02808,$61.50,Bradford,RI
02809,$61.50,Bristol,RI
02812,$61.50,Carolina,RI
02813,$61.50,Charlestown,RI
02822,$61.50,Exeter,RI
02832,$61.50,Hope Valley,RI
02833,$61.50,Hopkinton,RI
02836,$61.50,Kenyon,RI
02852,$61.50,North Kingstown,RI
02873,$61.50,Rockville,RI
02874,$61.50,Saunderstown,RI
02875,$61.50,Shannock,RI
02877,$61.50,Slatersville,RI
02879,$61.50,Wakefield,RI
02880,$61.50,Wakefield,RI
02881,$61.50,Kingston,RI
02882,$61.50,Narragansett,RI
02883,$61.50,Narragansett,RI
02885,$61.50,Warren,RI
02891,$61.50,Westerly,RI
02892,$61.50,West Kingston,RI
02894,$61.50,Wood River Junction,RI
02898,$61.50,Wyoming,RI
03031,$61.50,Amherst,NH
03032,$61.50,Auburn,NH
03033,$61.50,Brookline,NH
03034,$61.50,Candia,NH
03036,$61.50,Chester,NH
03037,$61.50,Deerfield,NH
03038,$61.50,Derry,NH
03040,$61.50,Derry,NH
03041,$61.50,Derry,NH
03042,$61.50,Epping,NH
03043,$61.50,Francestown,NH
03044,$61.50,Fremont,NH
03045,$61.50,Goffstown,NH
03046,$61.50,Dunbarton,NH
03047,$61.50,Greenfield,NH
03048,$61.50,Greenville,NH
03049,$61.50,Hollis,NH
03051,$61.50,Hudson,NH
03052,$61.50,Litchfield,NH
03053,$61.50,Londonderry,NH
03054,$61.50,Merrimack,NH
03055,$61.50,Milford,NH
03057,$61.50,Mont Vernon,NH
03060,$61.50,Nashua,NH
03061,$61.50,Nashua,NH
03062,$61.50,Nashua,NH
03063,$61.50,Nashua,NH
03064,$61.50,Nashua,NH
03070,$61.50,New Boston,NH
03071,$61.50,New Ipswich,NH
03073,$61.50,New Ipswich,NH
03076,$61.50,Pelham,NH
03077,$61.50,Raymond,NH
03079,$61.50,Salem,NH
03082,$61.50,Lyndeborough,NH
03084,$61.50,Temple,NH
03086,$61.50,Wilton,NH
03087,$61.50,Windham,NH
03101,$61.50,Manchester,NH
03102,$61.50,Manchester,NH
03103,$61.50,Manchester,NH
03104,$61.50,Manchester,NH
03105,$61.50,Manchester,NH
03106,$61.50,Hooksett,NH
03108,$61.50,Hooksett,NH
03109,$61.50,Manchester,NH
03110,$61.50,Bedford,NH
03111,$61.50,Bedford,NH
03215,$61.50,Waterville Valley,NH
03216,$61.50,Andover,NH
03217,$61.50,Ashland,NH
03218,$61.50,Barnstead,NH
03220,$61.50,Belmont,NH
03221,$61.50,Bradford,NH
03222,$61.50,Bristol,NH
03223,$61.50,Campton,NH
03224,$61.50,Canterbury,NH
03225,$61.50,Center Barnstead,NH
03226,$61.50,Center Harbor,NH
03227,$61.50,Center Sandwich,NH
03229,$61.50,Contoocook,NH
03230,$61.50,Danbury,NH
03231,$61.50,East Andover,NH
03233,$61.50,Elkins,NH
03234,$61.50,Epsom,NH
03235,$61.50,Franklin,NH
03237,$61.50,Gilmanton,NH
03238,$61.50,Glencliff,NH
03240,$61.50,Grafton,NH
03241,$61.50,Hebron,NH
03242,$61.50,Henniker,NH
03243,$61.50,Hill,NH
03244,$61.50,Hillsborough,NH
03245,$61.50,Holderness,NH
03246,$61.50,Laconia,NH
03247,$61.50,Laconia,NH
03249,$61.50,Gilford,NH
03251,$61.50,Lincoln,NH
03252,$61.50,Lincoln,NH
03253,$61.50,Meredith,NH
03254,$61.50,Moultonborough,NH
03255,$61.50,Newbury,NH
03256,$61.50,New Hampton,NH
03257,$61.50,New London,NH
03258,$61.50,Chichester,NH
03259,$61.50,North Sandwich,NH
03260,$61.50,North Sutton,NH
03261,$61.50,Northwood,NH
03262,$61.50,North Woodstock,NH
03263,$61.50,Pittsfield,NH
03264,$61.50,Plymouth,NH
03266,$61.50,Rumney,NH
03268,$61.50,Salisbury,NH
03269,$61.50,Sanbornton,NH
03272,$61.50,Sanbornton,NH
03273,$61.50,South Sutton,NH
03275,$61.50,Suncook,NH
03276,$61.50,Tilton,NH
03278,$61.50,Warner,NH
03279,$61.50,Warren,NH
03280,$61.50,Washington,NH
03281,$61.50,Weare,NH
03282,$61.50,Wentworth,NH
03284,$61.50,Springfield,NH
03285,$61.50,Thornton,NH
03287,$61.50,Wilmot,NH
03289,$61.50,Wilmot,NH
03290,$61.50,Nottingham,NH
03291,$61.50,West Nottingham,NH
03293,$61.50,Woodstock,NH
03298,$61.50,Woodstock,NH
03299,$61.50,Woodstock,NH
03301,$61.50,Concord,NH
03302,$61.50,Concord,NH
03303,$61.50,Concord,NH
03304,$61.50,Bow,NH
03305,$61.50,Bow,NH
03307,$61.50,Loudon,NH
03431,$61.50,Keene,NH
03435,$61.50,Keene,NH
03440,$61.50,Antrim,NH
03441,$61.50,Ashuelot,NH
03442,$61.50,Bennington,NH
03443,$61.50,Chesterfield,NH
03444,$61.50,Dublin,NH
03445,$61.50,Sullivan,NH
03446,$61.50,Swanzey,NH
03447,$61.50,Fitzwilliam,NH
03448,$61.50,Gilsum,NH
03449,$61.50,Hancock,NH
03450,$61.50,Harrisville,NH
03451,$61.50,Hinsdale,NH
03452,$61.50,Jaffrey,NH
03455,$61.50,Marlborough,NH
03456,$61.50,Marlow,NH
03457,$61.50,Nelson,NH
03458,$61.50,Peterborough,NH
03461,$61.50,Rindge,NH
03462,$61.50,Spofford,NH
03464,$61.50,Stoddard,NH
03465,$61.50,Troy,NH
03466,$61.50,West Chesterfield,NH
03467,$61.50,Westmoreland,NH
03468,$61.50,Westmoreland,NH
03469,$61.50,Westmoreland,NH
03470,$61.50,Winchester,NH
03561,$61.50,Littleton,NH
03570,$61.50,Berlin,NH
03574,$61.50,Bethlehem,NH
03575,$61.50,Bretton Woods,NH
03576,$61.50,Colebrook,NH
03579,$61.50,Errol,NH
03580,$61.50,Franconia,NH
03581,$61.50,Gorham,NH
03582,$61.50,Groveton,NH
03583,$61.50,Jefferson,NH
03584,$61.50,Lancaster,NH
03585,$61.50,Lisbon,NH
03586,$61.50,Sugar Hill,NH
03588,$61.50,Milan,NH
03589,$61.50,Milan,NH
03590,$61.50,North Stratford,NH
03592,$61.50,Pittsburg,NH
03593,$61.50,Randolph,NH
03595,$61.50,Twin Mountain,NH
03597,$61.50,West Stewartstown,NH
03598,$61.50,Whitefield,NH
03601,$61.50,Acworth,NH
03602,$61.50,Alstead,NH
03603,$61.50,Charlestown,NH
03604,$61.50,Drewsville,NH
03605,$61.50,Lempster,NH
03607,$61.50,South Acworth,NH
03608,$61.50,Walpole,NH
03609,$61.50,North Walpole,NH
03740,$61.50,Bath,NH
03741,$61.50,Canaan,NH
03743,$61.50,Claremont,NH
03745,$61.50,Cornish,NH
03746,$61.50,Cornish,NH
03748,$61.50,Enfield,NH
03749,$61.50,Enfield,NH
03750,$61.50,Etna,NH
03751,$61.50,Georges Mills,NH
03752,$61.50,Goshen,NH
03753,$61.50,Grantham,NH
03754,$61.50,Grantham,NH
03755,$61.50,Hanover,NH
03756,$61.50,Hanover,NH
03765,$61.50,Haverhill,NH
03766,$61.50,Lebanon,NH
03768,$61.50,Lyme,NH
03769,$61.50,Lyme,NH
03770,$61.50,Meriden,NH
03771,$61.50,Monroe,NH
03773,$61.50,Newport,NH
03774,$61.50,North Haverhill,NH
03777,$61.50,Orford,NH
03779,$61.50,Piermont,NH
03780,$61.50,Pike,NH
03781,$61.50,Plainfield,NH
03782,$61.50,Sunapee,NH
03784,$61.50,West Lebanon,NH
03785,$61.50,Woodsville,NH
03801,$61.50,Portsmouth,NH
03802,$61.50,Portsmouth,NH
03803,$61.50,Portsmouth,NH
03804,$61.50,Portsmouth,NH
03809,$61.50,Alton,NH
03810,$61.50,Alton Bay,NH
03811,$61.50,Atkinson,NH
03812,$61.50,Bartlett,NH
03813,$61.50,Center Conway,NH
03814,$61.50,Center Ossipee,NH
03815,$61.50,Center Ossipee,NH
03816,$61.50,Center Tuftonboro,NH
03817,$61.50,Chocorua,NH
03818,$61.50,Conway,NH
03819,$61.50,Danville,NH
03820,$61.50,Dover,NH
03821,$61.50,Dover,NH
03822,$61.50,Dover,NH
03823,$61.50,Madbury,NH
03824,$61.50,Durham,NH
03825,$61.50,Barrington,NH
03826,$61.50,East Hampstead,NH
03827,$61.50,East Kingston,NH
03830,$61.50,East Wakefield,NH
03832,$61.50,Eaton Center,NH
03833,$61.50,Exeter,NH
03835,$61.50,Farmington,NH
03836,$61.50,Freedom,NH
03837,$61.50,Gilmanton Iron Works,NH
03838,$61.50,Glen,NH
03839,$61.50,Rochester,NH
03840,$61.50,Greenland,NH
03841,$61.50,Hampstead,NH
03842,$61.50,Hampton,NH
03843,$61.50,Hampton,NH
03844,$61.50,Hampton Falls,NH
03845,$61.50,Intervale,NH
03846,$61.50,Jackson,NH
03847,$61.50,Kearsarge,NH
03848,$61.50,Kingston,NH
03849,$61.50,Madison,NH
03850,$61.50,Melvin Village,NH
03851,$61.50,Milton,NH
03852,$61.50,Milton Mills,NH
03853,$61.50,Mirror Lake,NH
03854,$61.50,New Castle,NH
03855,$61.50,New Durham,NH
03856,$61.50,Newfields,NH
03857,$61.50,Newmarket,NH
03858,$61.50,Newton,NH
03859,$61.50,Newton,NH
03860,$61.50,North Conway,NH
03861,$61.50,Lee,NH
03862,$61.50,North Hampton,NH
03864,$61.50,Ossipee,NH
03865,$61.50,Plaistow,NH
03866,$61.50,Plaistow,NH
03867,$61.50,Rochester,NH
03868,$61.50,Rochester,NH
03869,$61.50,Rollinsford,NH
03870,$61.50,Rye,NH
03871,$61.50,Rye Beach,NH
03872,$61.50,Sanbornville,NH
03873,$61.50,Sandown,NH
03874,$61.50,Seabrook,NH
03875,$61.50,Silver Lake,NH
03878,$61.50,Somersworth,NH
03882,$61.50,Effingham,NH
03883,$61.50,South Tamworth,NH
03884,$61.50,Strafford,NH
03885,$61.50,Stratham,NH
03886,$61.50,Tamworth,NH
03887,$61.50,Union,NH
03890,$61.50,West Ossipee,NH
03894,$61.50,Wolfeboro,NH
03896,$61.50,Wolfeboro,NH
03897,$61.50,Wonalancet,NH
04003,$61.50,Bailey Island,ME
04008,$61.50,Bowdoinham,ME
04009,$61.50,Bridgton,ME
04010,$61.50,Brownfield,ME
04011,$61.50,Brunswick,ME
04013,$61.50,Brunswick,ME
04015,$61.50,Casco,ME
04016,$61.50,Casco,ME
04017,$61.50,Chebeague Island,ME
04019,$61.50,Cliff Island,ME
04021,$61.50,Cumberland Center,ME
04022,$61.50,Denmark,ME
04024,$61.50,East Baldwin,ME
04029,$61.50,Sebago,ME
04032,$61.50,Freeport,ME
04033,$61.50,Freeport,ME
04034,$61.50,Freeport,ME
04037,$61.50,Fryeburg,ME
04038,$61.50,Gorham,ME
04039,$61.50,Gray,ME
04040,$61.50,Harrison,ME
04041,$61.50,Hiram,ME
