Zip Code,CPL Buyer Payouts,city,state_id,,ZIP Code,Duration Buyer Payouts,City,State,,,"For the $40/150 offer, anything over $40 is the zipcode to target"
,,,,,20469,$24.85,Washington,NY,,,
,,,,,20470,$24.85,Washington,NY,,,
,,,,,20472,$24.85,Washington,NY,,,
,,,,,20501,$24.85,Washington,NY,,,
,,,,,20503,$24.85,Washington,NY,,,
,,,,,20504,$24.85,Washington,NY,,,
,,,,,20505,$24.85,Washington,NY,,,
,,,,,20506,$24.85,Washington,NY,,,
,,,,,20507,$24.85,Washington,NY,,,
,,,,,20508,$24.85,Washington,NY,,,
,,,,,20509,$24.85,Washington,NY,,,
,,,,,20511,$24.85,Washington,NY,,,
,,,,,20515,$24.85,Washington,NY,,,
,,,,,20521,$24.85,Washington,NY,,,
,,,,,20522,$24.85,Washington,NY,,,
,,,,,20523,$24.85,Washington,NY,,,
,,,,,20524,$24.85,Washington,NY,,,
,,,,,20525,$24.85,Washington,NY,,,
,,,,,20526,$24.85,Washington,NY,,,
,,,,,20527,$24.85,Washington,NY,,,
,,,,,20528,$24.85,Washington,NY,,,
,,,,,20531,$24.85,Washington,NY,,,
,,,,,20533,$24.85,Washington,NY,,,
,,,,,20536,$24.85,Washington,NY,,,
,,,,,20537,$24.85,Washington,NY,,,
,,,,,20538,$24.85,Washington,NY,,,
,,,,,20539,$24.85,Washington,NY,,,
,,,,,20541,$24.85,Washington,NY,,,
,,,,,20542,$24.85,Washington,NY,,,
,,,,,20546,$24.85,Washington,NY,,,
,,,,,20547,$24.85,Washington,NY,,,
,,,,,20552,$24.85,Washington,NY,,,
,,,,,20553,$24.85,Washington,NY,,,
,,,,,20554,$24.85,Washington,NY,,,
,,,,,20555,$24.85,Washington,NY,,,
,,,,,20557,$24.85,Washington,NY,,,
,,,,,20559,$24.85,Washington,NY,,,
,,,,,20570,$24.85,Washington,NY,,,
,,,,,20571,$24.85,Washington,NY,,,
,,,,,20573,$24.85,Washington,NY,,,
,,,,,20575,$24.85,Washington,NY,,,
,,,,,20576,$24.85,Washington,NY,,,
,,,,,20577,$24.85,Washington,NY,,,
,,,,,20578,$24.85,Washington,NY,,,
,,,,,20579,$24.85,Washington,NY,,,
,,,,,20581,$24.85,Washington,PA,,,
,,,,,20585,$24.85,Washington,PA,,,
,,,,,20586,$24.85,Washington,PA,,,
,,,,,20591,$24.85,Washington,PA,,,
,,,,,20593,$24.85,Washington,PA,,,
,,,,,20594,$24.85,Washington,PA,,,
,,,,,20597,$24.85,Washington,PA,,,
,,,,,20599,$24.85,Washington,PA,,,
,,,,,20602,$24.85,Waldorf,PA,,,
,,,,,20604,$24.85,Waldorf,PA,,,
,,,,,20610,$24.85,Barstow,PA,,,
,,,,,20615,$24.85,Broomes Island,PA,,,
,,,,,20617,$24.85,Bryantown,PA,,,
,,,,,20618,$24.85,Bushwood,PA,,,
,,,,,20620,$24.85,Callaway,PA,,,
,,,,,20622,$24.85,Charlotte Hall,PA,,,
,,,,,20623,$24.85,Cheltenham,PA,,,
,,,,,20624,$24.85,Clements,PA,,,
,,,,,20626,$24.85,Coltons Point,PA,,,
,,,,,20627,$24.85,Compton,PA,,,
,,,,,20629,$24.85,Dowell,PA,,,
,,,,,20630,$24.85,Drayden,PA,,,
,,,,,20632,$24.85,Faulkner,PA,,,
,,,,,20636,$24.85,Hollywood,PA,,,
,,,,,20645,$24.85,Issue,PA,,,
,,,,,20656,$24.85,Loveville,PA,,,
,,,,,20658,$24.85,Marbury,PA,,,
,,,,,20660,$24.85,Morganza,MD,,,
,,,,,20661,$24.85,Mount Victoria,VA,,,
,,,,,20667,$24.85,Park Hall,VA,,,
,,,,,20670,$24.85,Patuxent River,WV,,,
,,,,,20674,$24.85,Piney Point,WV,,,
,,,,,20676,$24.85,Port Republic,WV,,,
,,,,,20678,$24.85,Prince Frederick,NC,,,
,,,,,20682,$24.85,Rock Point,NC,,,
,,,,,20684,$24.85,Saint Inigoes,NC,,,
,,,,,20685,$24.85,Saint Leonard,NC,,,
,,,,,20686,$24.85,Saint Marys City,NC,,,
,,,,,20687,$24.85,Scotland,NC,,,
,,,,,20688,$24.85,Solomons,NC,,,
,,,,,20689,$24.85,Sunderland,NC,,,
,,,,,20690,$24.85,Tall Timbers,NC,,,
,,,,,20692,$24.85,Valley Lee,NC,,,
,,,,,20693,$24.85,Welcome,NC,,,
,,,,,20709,$24.85,Laurel,NC,,,
,,,,,20717,$24.85,Bowie,NC,,,
,,,,,20718,$24.85,Bowie,NC,,,
,,,,,20719,$24.85,Bowie,SC,,,
,,,,,20726,$24.85,Laurel,SC,,,
,,,,,20731,$24.85,Capitol Heights,SC,,,
,,,,,20738,$24.85,Riverdale,SC,,,
,,,,,20741,$24.85,College Park,SC,,,
,,,,,20749,$24.85,Fort Washington,GA,,,
,,,,,20750,$24.85,Oxon Hill,GA,,,
,,,,,20752,$24.85,Suitland,GA,,,
,,,,,20753,$24.85,District Heights,GA,,,
,,,,,20757,$24.85,Temple Hills,GA,,,
,,,,,20768,$24.85,Greenbelt,GA,,,
,,,,,20773,$24.85,Upper Marlboro,GA,,,
,,,,,20775,$24.85,Upper Marlboro,GA,,,
,,,,,20787,$24.85,Hyattsville,GA,,,
,,,,,20788,$24.85,Hyattsville,GA,,,
,,,,,20790,$24.85,Capitol Heights,GA,,,
,,,,,20791,$24.85,Capitol Heights,GA,,,
,,,,,20792,$24.85,Upper Marlboro,GA,,,
,,,,,20797,$24.85,Southern Md Facility,GA,,,
,,,,,20799,$24.85,Capitol Heights,GA,,,
,,,,,20811,$24.85,Bethesda,FL,,,
,,,,,20813,$24.85,Bethesda,FL,,,
,,,,,20824,$24.85,Bethesda,FL,,,
,,,,,20825,$24.85,Chevy Chase,FL,,,
,,,,,20827,$24.85,Bethesda,AL,,,
,,,,,20848,$24.85,Rockville,AL,,,
,,,,,20849,$24.85,Rockville,AL,,,
,,,,,20857,$24.85,Rockville,TN,,,
,,,,,20859,$24.85,Potomac,TN,,,
,,,,,20875,$24.85,Germantown,TN,,,
,,,,,20883,$24.85,Gaithersburg,TN,,,
,,,,,20884,$24.85,Gaithersburg,TN,,,
,,,,,20885,$24.85,Gaithersburg,TN,,,
,,,,,20894,$24.85,Bethesda,TN,,,
,,,,,20898,$24.85,Gaithersburg,TN,,,
,,,,,20907,$24.85,Silver Spring,MS,,,
,,,,,20908,$24.85,Silver Spring,MS,,,
,,,,,20911,$24.85,Silver Spring,MS,,,
,,,,,21005,$24.85,Aberdeen Proving Ground,KY,,,
,,,,,21017,$24.85,Belcamp,KY,,,
,,,,,21018,$24.85,Benson,KY,,,
,,,,,21020,$24.85,Boring,KY,,,
,,,,,21023,$24.85,Butler,OH,,,
,,,,,21028,$24.85,Churchville,OH,,,
,,,,,21034,$24.85,Darlington,OH,,,
,,,,,21053,$24.85,Freeland,IN,,,
,,,,,21062,$24.85,Glen Burnie,IN,,,
,,,,,21065,$24.85,Hunt Valley,IN,,,
,,,,,21078,$24.85,Havre De Grace,IN,,,
,,,,,21088,$24.85,Lineboro,IN,,,
,,,,,21092,$24.85,Long Green,IN,,,
,,,,,21094,$24.85,Lutherville Timonium,MI,,,
,,,,,21102,$24.85,Manchester,MI,,,
,,,,,21105,$24.85,Maryland Line,MI,,,
,,,,,21120,$24.85,Parkton,MI,,,
,,,,,21123,$24.85,Pasadena,MI,,,
,,,,,21130,$24.85,Perryman,MI,,,
,,,,,21132,$24.85,Pylesville,MI,,,
,,,,,21154,$24.85,Street,MI,,,
,,,,,21160,$24.85,Whiteford,MI,,,
,,,,,21203,$24.85,Baltimore,IA,,,
,,,,,21235,$24.85,Baltimore,IL,,,
,,,,,21240,$24.85,Baltimore,IL,,,
,,,,,21241,$24.85,Baltimore,MO,,,
,,,,,21263,$24.85,Baltimore,MO,,,
,,,,,21264,$24.85,Baltimore,MO,,,
,,,,,21270,$24.85,Baltimore,MO,,,
,,,,,21273,$24.85,Baltimore,MO,,,
,,,,,21275,$24.85,Baltimore,MO,,,
,,,,,21278,$24.85,Baltimore,MO,,,
,,,,,21279,$24.85,Baltimore,MO,,,
,,,,,21281,$24.85,Baltimore,MO,,,
,,,,,21282,$24.85,Pikesville,MO,,,
,,,,,21284,$24.85,Towson,KS,,,
,,,,,21285,$24.85,Towson,KS,,,
,,,,,21287,$24.85,Baltimore,KS,,,
,,,,,21289,$24.85,Baltimore,KS,,,
,,,,,21290,$24.85,Baltimore,NE,,,
,,,,,21297,$24.85,Baltimore,NE,,,
,,,,,21298,$24.85,Baltimore,NE,,,
,,,,,21404,$24.85,Annapolis,LA,,,
,,,,,21411,$24.85,Annapolis,LA,,,
,,,,,21412,$24.85,Annapolis,LA,,,
,,,,,21601,$24.85,Easton,AR,,,
,,,,,21607,$24.85,Barclay,AR,,,
,,,,,21610,$24.85,Betterton,AR,,,
,,,,,21612,$24.85,Bozman,AR,,,
,,,,,21617,$24.85,Centreville,AR,,,
,,,,,21620,$24.85,Chestertown,OK,,,
,,,,,21623,$24.85,Church Hill,OK,,,
,,,,,21625,$24.85,Cordova,OK,,,
,,,,,21628,$24.85,Crumpton,OK,,,
,,,,,21635,$24.85,Galena,OK,,,
,,,,,21644,$24.85,Ingleside,OK,,,
,,,,,21645,$24.85,Kennedyville,OK,,,
,,,,,21650,$24.85,Massey,OK,,,
,,,,,21651,$24.85,Millington,OK,,,
,,,,,21652,$24.85,Neavitt,OK,,,
,,,,,21653,$24.85,Newcomb,TX,,,
,,,,,21654,$24.85,Oxford,TX,,,
,,,,,21656,$24.85,Price,TX,,,
,,,,,21657,$24.85,Queen Anne,TX,,,
,,,,,21662,$24.85,Royal Oak,TX,,,
,,,,,21663,$24.85,Saint Michaels,TX,,,
,,,,,21665,$24.85,Sherwood,TX,,,
,,,,,21667,$24.85,Still Pond,TX,,,
,,,,,21668,$24.85,Sudlersville,TX,,,
,,,,,21671,$24.85,Tilghman,CO,,,
,,,,,21673,$24.85,Trappe,CO,,,
,,,,,21678,$24.85,Worton,ID,,,
,,,,,21679,$24.85,Wye Mills,UT,,,
,,,,,21690,$24.85,Chestertown,NM,,,
,,,,,21705,$24.85,Frederick,NV,,,
,,,,,21709,$24.85,Frederick,NV,,,
,,,,,21715,$24.85,Brownsville,CA,,,
,,,,,21720,$24.85,Cavetown,CA,,,
,,,,,21727,$24.85,Emmitsburg,CA,,,
,,,,,21733,$24.85,Fairplay,CA,,,
,,,,,21734,$24.85,Funkstown,CA,,,
,,,,,21741,$24.85,Hagerstown,CA,,,
,,,,,21746,$24.85,Hagerstown,CA,,,
,,,,,21747,$24.85,Hagerstown,CA,,,
,,,,,21749,$24.85,Hagerstown,CA,,,
,,,,,21757,$24.85,Keymar,CA,,,
,,,,,21775,$24.85,New Midway,CA,,,
,,,,,21778,$24.85,Rocky Ridge,CA,,,
,,,,,21779,$24.85,Rohrersville,CA,,,
,,,,,21780,$24.85,Sabillasville,CA,,,
,,,,,21781,$24.85,Saint James,CA,,,
,,,,,21782,$24.85,Sharpsburg,CA,,,
,,,,,21787,$24.85,Taneytown,CA,,,
,,,,,21792,$24.85,Unionville,CA,,,
,,,,,21798,$24.85,Woodsboro,CA,,,
,,,,,21902,$24.85,Perry Point,WA,,,
,,,,,21903,$24.85,Perryville,WA,,,
,,,,,21904,$24.85,Port Deposit,MA,,,
,,,,,21912,$24.85,Warwick,MA,,,
,,,,,21913,$24.85,Cecilton,RI,,,
,,,,,21914,$24.85,Charlestown,RI,,,
,,,,,21915,$24.85,Chesapeake City,RI,,,
,,,,,21916,$24.85,Childs,RI,,,
,,,,,21917,$24.85,Colora,NJ,,,
,,,,,21918,$24.85,Conowingo,NJ,,,
,,,,,21919,$24.85,Earleville,NJ,,,
,,,,,21920,$24.85,Elk Mills,NJ,,,
,,,,,21922,$24.85,Elkton,NJ,,,
,,,,,21930,$24.85,Georgetown,NJ,,,
,,,,,22402,$24.85,Fredericksburg,NY,,,
,,,,,22403,$24.85,Fredericksburg,NY,,,
,,,,,22404,$24.85,Fredericksburg,NY,,,
,,,,,22406,$24.85,Fredericksburg,NY,,,
,,,,,22412,$24.85,Fredericksburg,PA,,,
,,,,,22428,$24.85,Bowling Green,PA,,,
,,,,,22432,$24.85,Burgess,PA,,,
,,,,,22433,$24.85,Burr Hill,PA,,,
,,,,,22435,$24.85,Callao,PA,,,
,,,,,22436,$24.85,Caret,PA,,,
,,,,,22437,$24.85,Center Cross,PA,,,
,,,,,22438,$24.85,Champlain,PA,,,
,,,,,22442,$24.85,Coles Point,VA,,,
,,,,,22443,$24.85,Colonial Beach,VA,,,
,,,,,22446,$24.85,Corbin,VA,,,
,,,,,22451,$24.85,Dogue,MD,,,
,,,,,22454,$24.85,Dunnsville,MD,,,
,,,,,22456,$24.85,Edwardsville,MD,,,
,,,,,22460,$24.85,Farnham,MD,,,
,,,,,22469,$24.85,Hague,VA,,,
,,,,,22471,$24.85,Hartwood,WV,,,
,,,,,22472,$24.85,Haynesville,NC,,,
,,,,,22473,$24.85,Heathsville,NC,,,
,,,,,22476,$24.85,Hustle,NC,,,
,,,,,22480,$24.85,Irvington,NC,,,
,,,,,22481,$24.85,Jersey,NC,,,
,,,,,22482,$24.85,Kilmarnock,GA,,,
,,,,,22488,$24.85,Kinsale,FL,,,
,,,,,22501,$24.85,Ladysmith,FL,,,
,,,,,22503,$24.85,Lancaster,FL,,,
,,,,,22504,$24.85,Laneview,FL,,,
,,,,,22507,$24.85,Lively,FL,,,
,,,,,22509,$24.85,Loretto,FL,,,
,,,,,22511,$24.85,Lottsburg,FL,,,
,,,,,22513,$24.85,Merry Point,FL,,,
,,,,,22514,$24.85,Milford,FL,,,
,,,,,22517,$24.85,Mollusk,FL,,,
,,,,,22520,$24.85,Montross,FL,,,
,,,,,22523,$24.85,Morattico,FL,,,
,,,,,22524,$24.85,Mount Holly,FL,,,
,,,,,22526,$24.85,Ninde,FL,,,
,,,,,22528,$24.85,Nuttsville,FL,,,
,,,,,22529,$24.85,Oldhams,FL,,,
,,,,,22530,$24.85,Ophelia,FL,,,
,,,,,22534,$24.85,Partlow,FL,,,
,,,,,22535,$24.85,Port Royal,FL,,,
,,,,,22538,$24.85,Rappahannock Academy,FL,,,
,,,,,22539,$24.85,Reedville,FL,,,
,,,,,22542,$24.85,Rhoadesville,FL,,,
,,,,,22544,$24.85,Rollins Fork,FL,,,
,,,,,22546,$24.85,Ruther Glen,FL,,,
,,,,,22547,$24.85,Sealston,FL,,,
,,,,,22548,$24.85,Sharps,AL,,,
,,,,,22551,$24.85,Spotsylvania,AL,,,
,,,,,22552,$24.85,Sparta,AL,,,
,,,,,22558,$24.85,Stratford,AL,,,
,,,,,22565,$24.85,Thornburg,AL,,,
,,,,,22570,$24.85,Village,KY,,,
,,,,,22572,$24.85,Warsaw,KY,,,
,,,,,22576,$24.85,Weems,KY,,,
,,,,,22577,$24.85,Sandy Point,KY,,,
,,,,,22578,$24.85,White Stone,KY,,,
,,,,,22579,$24.85,Wicomico Church,KY,,,
,,,,,22580,$24.85,Woodford,KY,,,
,,,,,22581,$24.85,Zacata,KY,,,
,,,,,22604,$24.85,Winchester,KY,,,
,,,,,22610,$24.85,Bentonville,KY,,,
,,,,,22611,$24.85,Berryville,KY,,,
,,,,,22620,$24.85,Boyce,KY,,,
,,,,,22623,$24.85,Chester Gap,OH,,,
,,,,,22624,$24.85,Clear Brook,OH,,,
,,,,,22639,$24.85,Hume,OH,,,
,,,,,22640,$24.85,Huntly,OH,,,
,,,,,22642,$24.85,Linden,IN,,,
,,,,,22643,$24.85,Markham,IN,,,
,,,,,22645,$24.85,Middletown,IN,,,
,,,,,22646,$24.85,Millwood,IN,,,
,,,,,22649,$24.85,Middletown,IN,,,
,,,,,22650,$24.85,Rileyville,IA,,,
,,,,,22655,$24.85,Stephens City,WI,,,
,,,,,22656,$24.85,Stephenson,WI,,,
,,,,,22657,$24.85,Strasburg,WI,,,
,,,,,22663,$24.85,White Post,WI,,,
,,,,,22709,$24.85,Aroda,WI,,,
,,,,,22711,$24.85,Banco,WI,,,
,,,,,22713,$24.85,Boston,WI,,,
,,,,,22714,$24.85,Brandy Station,WI,,,
,,,,,22715,$24.85,Brightwood,IL,,,
,,,,,22716,$24.85,Castleton,IL,,,
,,,,,22718,$24.85,Elkwood,IL,,,
,,,,,22719,$24.85,Etlan,IL,,,
,,,,,22720,$24.85,Goldvein,IL,,,
,,,,,22722,$24.85,Haywood,IL,,,
,,,,,22723,$24.85,Hood,IL,,,
,,,,,22724,$24.85,Jeffersonton,IL,,,
,,,,,22725,$24.85,Leon,IL,,,
,,,,,22726,$24.85,Lignum,IL,,,
,,,,,22727,$24.85,Madison,IL,,,
,,,,,22729,$24.85,Mitchells,TX,,,
,,,,,22730,$24.85,Oakpark,CO,,,
,,,,,22731,$24.85,Pratts,CO,,,
,,,,,22732,$24.85,Radiant,CO,,,
,,,,,22733,$24.85,Rapidan,CO,,,
,,,,,22734,$24.85,Remington,CO,,,
,,,,,22735,$24.85,Reva,CO,,,
,,,,,22736,$24.85,Richardsville,CO,,,
,,,,,22737,$24.85,Rixeyville,ID,,,
,,,,,22738,$24.85,Rochelle,ID,,,
,,,,,22740,$24.85,Sperryville,UT,,,
,,,,,22741,$24.85,Stevensburg,UT,,,
,,,,,22742,$24.85,Sumerduck,UT,,,
,,,,,22743,$24.85,Syria,UT,,,
,,,,,22746,$24.85,Viewtown,AZ,,,
,,,,,22747,$24.85,Washington,OR,,,
,,,,,22748,$24.85,Wolftown,OR,,,
,,,,,22749,$24.85,Woodville,OR,,,
,,,,,22801,$24.85,Harrisonburg,OR,,,
,,,,,22802,$24.85,Harrisonburg,OR,,,
,,,,,22803,$24.85,Harrisonburg,OR,,,
,,,,,22807,$24.85,Harrisonburg,OR,,,
,,,,,22811,$24.85,Bergton,WA,,,
,,,,,22812,$24.85,Bridgewater,WA,,,
,,,,,22815,$24.85,Broadway,WA,,,
,,,,,22820,$24.85,Criders,WA,,,
,,,,,22821,$24.85,Dayton,WA,,,
,,,,,22827,$24.85,Elkton,WA,,,
,,,,,22830,$24.85,Fulks Run,WA,,,
,,,,,22831,$24.85,Hinton,PA,,,
,,,,,22832,$24.85,Keezletown,PA,,,
,,,,,22833,$24.85,Lacey Spring,DC,,,
,,,,,22834,$24.85,Linville,MD,,,
,,,,,22835,$24.85,Luray,MI,,,
,,,,,22840,$24.85,Mc Gaheysville,MI,,,
,,,,,22841,$24.85,Mount Crawford,MI,,,
,,,,,22843,$24.85,Mount Solon,OK,,,
,,,,,22846,$24.85,Penn Laird,OK,,,
,,,,,22848,$24.85,Pleasant Valley,TX,,,
,,,,,22849,$24.85,Shenandoah,TX,,,
,,,,,22850,$24.85,Singers Glen,TX,,,
,,,,,22851,$24.85,Stanley,TX,,,
,,,,,22853,$24.85,Timberville,TX,,,
,,,,,22902,$24.85,Charlottesville,TX,,,
,,,,,22904,$24.85,Charlottesville,TX,,,
,,,,,22905,$24.85,Charlottesville,TX,,,
,,,,,22906,$24.85,Charlottesville,VA,,,
,,,,,22907,$24.85,Charlottesville,MA,,,
,,,,,22908,$24.85,Charlottesville,MA,,,
,,,,,22909,$24.85,Charlottesville,RI,,,
,,,,,22910,$24.85,Charlottesville,RI,,,
,,,,,22911,$24.85,Charlottesville,NH,,,
,,,,,22920,$24.85,Afton,NH,,,
,,,,,22922,$24.85,Arrington,MA,,,
,,,,,22923,$24.85,Barboursville,NH,,,
,,,,,22924,$24.85,Batesville,NH,,,
,,,,,22931,$24.85,Covesville,MN,,,
,,,,,22932,$24.85,Crozet,SD,,,
,,,,,22935,$24.85,Dyke,MT,,,
,,,,,22936,$24.85,Earlysville,MT,,,
,,,,,22937,$24.85,Esmont,MT,,,
,,,,,22938,$24.85,Faber,MT,,,
,,,,,22939,$24.85,Fishersville,MT,,,
,,,,,22940,$24.85,Free Union,MT,,,
,,,,,22942,$24.85,Gordonsville,NE,,,
,,,,,22943,$24.85,Greenwood,NE,,,
,,,,,22945,$24.85,Ivy,OK,,,
,,,,,22946,$24.85,Keene,OK,,,
,,,,,22947,$24.85,Keswick,CO,,,
,,,,,22948,$24.85,Locust Dale,WY,,,
,,,,,22949,$24.85,Lovingston,WY,,,
,,,,,22952,$24.85,Lyndhurst,NM,,,
,,,,,22957,$24.85,Montpelier Station,CA,,,
,,,,,22958,$24.85,Nellysford,CA,,,
,,,,,22959,$24.85,North Garden,CA,,,
,,,,,22963,$24.85,Palmyra,CA,,,
,,,,,22964,$24.85,Piney River,CA,,,
,,,,,22965,$24.85,Quinque,CA,,,
,,,,,22967,$24.85,Roseland,CA,,,
,,,,,22968,$24.85,Ruckersville,CA,,,
,,,,,22969,$24.85,Schuyler,CA,,,
,,,,,22971,$24.85,Shipman,CA,,,
,,,,,22972,$24.85,Somerset,WA,,,
,,,,,22973,$24.85,Stanardsville,WA,,,
,,,,,22974,$24.85,Troy,NY,,,
,,,,,22976,$24.85,Tyro,TN,,,
,,,,,22987,$24.85,White Hall,NC,,,
,,,,,22989,$24.85,Woodberry Forest,NC,,,
,,,,,26003,$24.85,Wheeling,NH,,,
,,,,,26030,$24.85,Beech Bottom,NH,,,
,,,,,26031,$24.85,Benwood,NH,,,
,,,,,26032,$24.85,Bethany,NH,,,
,,,,,26033,$24.85,Cameron,NH,,,
,,,,,26034,$24.85,Chester,NH,,,
,,,,,26035,$24.85,Colliers,NH,,,
,,,,,26036,$24.85,Dallas,ME,,,
,,,,,26037,$24.85,Follansbee,ME,,,
,,,,,26038,$24.85,Glen Dale,ME,,,
,,,,,26039,$24.85,Glen Easton,ME,,,
,,,,,26040,$24.85,Mcmechen,ME,,,
,,,,,26041,$24.85,Moundsville,ME,,,
,,,,,26047,$24.85,New Cumberland,ME,,,
,,,,,26050,$24.85,Newell,ME,,,
,,,,,26055,$24.85,Proctor,ME,,,
,,,,,26056,$24.85,New Manchester,ME,,,
,,,,,26058,$24.85,Short Creek,ME,,,
,,,,,26059,$24.85,Triadelphia,ME,,,
,,,,,26060,$24.85,Valley Grove,ME,,,
,,,,,26062,$24.85,Weirton,ME,,,
,,,,,26070,$24.85,Wellsburg,ME,,,
,,,,,26074,$24.85,West Liberty,ME,,,
,,,,,26075,$24.85,Windsor Heights,ME,,,
,,,,,26155,$24.85,New Martinsville,ME,,,
,,,,,26159,$24.85,Paden City,ME,,,
,,,,,26162,$24.85,Porters Falls,ME,,,
,,,,,26167,$24.85,Reader,ME,,,
,,,,,26348,$24.85,Folsom,ME,,,
,,,,,26374,$24.85,Independence,ME,,,
,,,,,26377,$24.85,Jacksonburg,ME,,,
,,,,,26410,$24.85,Newburg,ME,,,
,,,,,26419,$24.85,Pine Grove,ME,,,
,,,,,26425,$24.85,Rowlesburg,ME,,,
,,,,,26437,$24.85,Smithfield,ME,,,
,,,,,26444,$24.85,Tunnelton,ME,,,
,,,,,26502,$24.85,Morgantown,ME,,,
,,,,,26504,$24.85,Morgantown,ME,,,
,,,,,26505,$24.85,Morgantown,ME,,,
,,,,,26506,$24.85,Morgantown,ME,,,
,,,,,26507,$24.85,Morgantown,ME,,,
,,,,,26519,$24.85,Albright,ME,,,
,,,,,26520,$24.85,Arthurdale,ME,,,
,,,,,26521,$24.85,Blacksville,ME,,,
,,,,,26524,$24.85,Bretz,ME,,,
,,,,,26525,$24.85,Bruceton Mills,ME,,,
,,,,,26527,$24.85,Cassville,ME,,,
,,,,,26531,$24.85,Dellslow,ME,,,
,,,,,26534,$24.85,Granville,ME,,,
,,,,,26537,$24.85,Kingwood,ME,,,
,,,,,26541,$24.85,Maidsville,ME,,,
,,,,,26542,$24.85,Masontown,ME,,,
,,,,,26543,$24.85,Osage,ME,,,
,,,,,26544,$24.85,Pentress,ME,,,
,,,,,26546,$24.85,Pursglove,ME,,,
,,,,,26547,$24.85,Reedsville,ME,,,
,,,,,26561,$24.85,Big Run,ME,,,
,,,,,26562,$24.85,Burton,ME,,,
,,,,,26570,$24.85,Fairview,ME,,,
,,,,,26575,$24.85,Hundred,ME,,,
,,,,,26581,$24.85,Littleton,ME,,,
,,,,,26585,$24.85,Metz,ME,,,
,,,,,26590,$24.85,Wana,ME,,,
,,,,,26705,$24.85,Aurora,ME,,,
,,,,,26716,$24.85,Eglon,ME,,,
,,,,,26764,$24.85,Terra Alta,ME,,,
,,,,,27006,$24.85,Advance,ME,,,
,,,,,27007,$24.85,Ararat,ME,,,
,,,,,27009,$24.85,Belews Creek,ME,,,
,,,,,27010,$24.85,Bethania,ME,,,
,,,,,27011,$24.85,Boonville,ME,,,
,,,,,27012,$24.85,Clemmons,ME,,,
,,,,,27013,$24.85,Cleveland,ME,,,
,,,,,27014,$24.85,Cooleemee,ME,,,
,,,,,27016,$24.85,Danbury,ME,,,
,,,,,27017,$24.85,Dobson,ME,,,
,,,,,27018,$24.85,East Bend,ME,,,
,,,,,27019,$24.85,Germanton,ME,,,
,,,,,27020,$24.85,Hamptonville,ME,,,
,,,,,27021,$24.85,King,ME,,,
,,,,,27022,$24.85,Lawsonville,ME,,,
,,,,,27023,$24.85,Lewisville,ME,,,
,,,,,27024,$24.85,Lowgap,ME,,,
,,,,,27025,$24.85,Madison,ME,,,
,,,,,27027,$24.85,Mayodan,ME,,,
,,,,,27028,$24.85,Mocksville,ME,,,
,,,,,27030,$24.85,Mount Airy,ME,,,
,,,,,27031,$24.85,White Plains,ME,,,
,,,,,27040,$24.85,Pfafftown,ME,,,
,,,,,27041,$24.85,Pilot Mountain,ME,,,
,,,,,27042,$24.85,Pine Hall,ME,,,
,,,,,27043,$24.85,Pinnacle,ME,,,
,,,,,27045,$24.85,Rural Hall,ME,,,
,,,,,27046,$24.85,Sandy Ridge,ME,,,
,,,,,27047,$24.85,Siloam,ME,,,
,,,,,27048,$24.85,Stoneville,ME,,,
,,,,,27049,$24.85,Toast,ME,,,
,,,,,27050,$24.85,Tobaccoville,ME,,,
,,,,,27051,$24.85,Walkertown,ME,,,
,,,,,27052,$24.85,Walnut Cove,ME,,,
,,,,,27053,$24.85,Westfield,ME,,,
,,,,,27054,$24.85,Woodleaf,ME,,,
,,,,,27094,$24.85,Rural Hall,ME,,,
,,,,,27098,$24.85,Rural Hall,ME,,,
,,,,,27099,$24.85,Rural Hall,ME,,,
,,,,,27101,$24.85,Winston-Salem,ME,,,
,,,,,27102,$24.85,Winston-Salem,ME,,,
,,,,,27103,$24.85,Winston-Salem,ME,,,
,,,,,27104,$24.85,Winston-Salem,ME,,,
,,,,,27106,$24.85,Winston-Salem,ME,,,
,,,,,27107,$24.85,Winston-Salem,ME,,,
,,,,,27108,$24.85,Winston-Salem,ME,,,
,,,,,27109,$24.85,Winston-Salem,ME,,,
,,,,,27110,$24.85,Winston-Salem,ME,,,
,,,,,27111,$24.85,Winston-Salem,ME,,,
,,,,,27113,$24.85,Winston-Salem,ME,,,
,,,,,27114,$24.85,Winston-Salem,ME,,,
,,,,,27115,$24.85,Winston-Salem,ME,,,
,,,,,27116,$24.85,Winston-Salem,ME,,,
,,,,,27117,$24.85,Winston-Salem,ME,,,
,,,,,27120,$24.85,Winston-Salem,ME,,,
,,,,,27127,$24.85,Winston-Salem,ME,,,
,,,,,27130,$24.85,Winston-Salem,ME,,,
,,,,,27150,$24.85,Winston-Salem,ME,,,
,,,,,27152,$24.85,Winston-Salem,ME,,,
,,,,,27155,$24.85,Winston-Salem,ME,,,
,,,,,27157,$24.85,Winston-Salem,ME,,,
,,,,,27198,$24.85,Winston-Salem,ME,,,
,,,,,27199,$24.85,Winston-Salem,ME,,,
,,,,,27202,$24.85,Altamahaw,ME,,,
,,,,,27203,$24.85,Asheboro,ME,,,
,,,,,27204,$24.85,Asheboro,ME,,,
,,,,,27205,$24.85,Asheboro,ME,,,
,,,,,27207,$24.85,Bear Creek,ME,,,
