Zip Code,Duration Payouts,City Name,State Abbr,,,ZIP Code,Duration Payout,City,State
21211,$11.00,Baltimore,MD,,,77503,$12.25,Pasadena,TX
21212,$11.00,Baltimore,MD,,,77504,$12.25,Pasadena,TX
21213,$11.00,Baltimore,MD,,,77505,$12.25,Pasadena,TX
21214,$11.00,Baltimore,MD,,,77506,$12.25,Pasadena,TX
21215,$11.00,Baltimore,MD,,,77507,$12.25,Pasadena,TX
21216,$11.00,Baltimore,MD,,,77508,$12.25,Pasadena,TX
21217,$11.00,Baltimore,MD,,,77520,$12.25,Baytown,TX
21218,$11.00,Baltimore,MD,,,77521,$12.25,Baytown,TX
21219,$11.00,Edgemere,MD,,,77522,$12.25,Baytown,TX
21220,$11.00,Middle River,MD,,,77530,$12.25,Channelview,TX
21221,$11.00,Essex,MD,,,77532,$12.25,Crosby,TX
21222,$11.00,Dundalk,MD,,,77536,$12.25,Deer Park,TX
21223,$11.00,Baltimore,MD,,,77547,$12.25,Galena Park,TX
21224,$11.00,Baltimore,MD,,,77562,$12.25,Highlands,TX
21225,$11.00,Brooklyn Park,MD,,,77571,$12.25,La Porte,TX
21226,$11.00,Baltimore,MD,,,77572,$12.25,La Porte,TX
21227,$11.00,Arbutus,MD,,,77586,$12.25,Seabrook,TX
21228,$11.00,Catonsville,MD,,,77587,$12.25,South Houston,TX
21229,$11.00,Baltimore,MD,,,77598,$12.25,Webster,TX
21230,$11.00,Baltimore,MD,,,80201,$12.25,Denver,CO
21231,$11.00,Baltimore,MD,,,80202,$12.25,Denver,CO
21233,$11.00,Baltimore,MD,,,80203,$12.25,Denver,CO
21234,$11.00,Carney,MD,,,80204,$12.25,Denver,CO
21235,$11.00,Woodlawn,MD,,,80205,$12.25,Denver,CO
21236,$11.00,Perry Hall,MD,,,80206,$12.25,Denver,CO
21237,$11.00,Rosedale,MD,,,80207,$12.25,Denver,CO
21239,$11.00,Baltimore,MD,,,80208,$12.25,Denver,CO
21240,$11.00,Linthicum,MD,,,80209,$12.25,Denver,CO
21241,$11.00,Baltimore,MD,,,80210,$12.25,Denver,CO
21244,$11.00,Milford Mill,MD,,,80211,$12.25,Denver,CO
21250,$11.00,Catonsville,MD,,,80212,$12.25,Denver,CO
21251,$11.00,Baltimore,MD,,,80216,$12.25,Denver,CO
21252,$11.00,Towson,MD,,,80217,$12.25,Denver,CO
21263,$11.00,Baltimore,MD,,,80218,$12.25,Denver,CO
21264,$11.00,Baltimore,MD,,,80219,$12.25,Denver,CO
21270,$11.00,Baltimore,MD,,,80220,$12.25,Denver,CO
21273,$11.00,Baltimore,MD,,,80222,$12.25,Denver,CO
21275,$11.00,Baltimore,MD,,,80223,$12.25,Denver,CO
21278,$11.00,Baltimore,MD,,,80224,$12.25,Denver,CO
21279,$11.00,Baltimore,MD,,,80227,$12.25,Denver,CO
21280,$11.00,Baltimore,MD,,,80230,$12.25,Denver,CO
21281,$11.00,Baltimore,MD,,,80231,$12.25,Denver,CO
21282,$11.00,Baltimore,MD,,,80235,$12.25,Denver,CO
21284,$11.00,Lutherville,MD,,,80236,$12.25,Denver,CO
21285,$11.00,Hampton,MD,,,80237,$12.25,Denver,CO
21286,$11.00,Hampton,MD,,,80238,$12.25,Denver,CO
21287,$11.00,Baltimore,MD,,,80239,$12.25,Denver,CO
21288,$11.00,Baltimore,MD,,,80243,$12.25,Denver,CO
21289,$11.00,Baltimore,MD,,,80244,$12.25,Denver,CO
21290,$11.00,Baltimore,MD,,,80246,$12.25,Denver,CO
21297,$11.00,Baltimore,MD,,,80247,$12.25,Denver,CO
21298,$11.00,Baltimore,MD,,,80248,$12.25,Denver,CO
21401,$11.00,Parole,MD,,,80249,$12.25,Denver,CO
21402,$11.00,Naval Academy,MD,,,80250,$12.25,Denver,CO
21403,$11.00,Annapolis Neck,MD,,,80251,$12.25,Denver,CO
21404,$11.00,Annapolis,MD,,,80252,$12.25,Denver,CO
21405,$11.00,Arnold,MD,,,80254,$12.25,,CO
21409,$11.00,Cape St. Claire,MD,,,80255,$12.25,,CO
21411,$11.00,Annapolis,MD,,,80256,$12.25,Denver,CO
21412,$11.00,Annapolis,MD,,,80257,$12.25,Denver,CO
21501,$11.00,Cumberland,MD,,,80259,$12.25,Denver,CO
21502,$11.00,Cumberland,MD,,,80261,$12.25,Denver,CO
21503,$11.00,Cumberland,MD,,,80262,$12.25,Denver,CO
21504,$11.00,Cumberland,MD,,,80263,$12.25,Denver,CO
21505,$11.00,Cresaptown,MD,,,80264,$12.25,Denver,CO
21520,$11.00,Accident,MD,,,80265,$12.25,Denver,CO
21521,$11.00,Barton,MD,,,80266,$12.25,Denver,CO
21522,$11.00,,MD,,,80270,$12.25,,CO
21523,$11.00,Bloomington,MD,,,80271,$12.25,Denver,CO
21524,$11.00,Corriganville,MD,,,80273,$12.25,Denver,CO
21528,$11.00,Eckhart Mines,MD,,,80274,$12.25,Denver,CO
21529,$11.00,Ellerslie,MD,,,80275,$12.25,,CO
21530,$11.00,Flintstone,MD,,,80279,$12.25,,CO
21531,$11.00,Friendsville,MD,,,80280,$12.25,,CO
21532,$11.00,Frostburg,MD,,,80281,$12.25,Denver,CO
21536,$11.00,Grantsville,MD,,,80285,$12.25,,CO
21538,$11.00,Kitzmiller,MD,,,80290,$12.25,Denver,CO
21539,$11.00,Lonaconing,MD,,,80291,$12.25,Denver,CO
21540,$11.00,Luke,MD,,,80292,$12.25,,CO
21541,$11.00,,MD,,,80293,$12.25,Denver,CO
21542,$11.00,Midland,MD,,,80294,$12.25,Denver,CO
21543,$11.00,Midlothian,MD,,,80295,$12.25,,CO
21545,$11.00,Mount Savage,MD,,,80299,$12.25,Denver,CO
21550,$11.00,Oakland,MD,,,85001,$12.25,Phoenix,AZ
21555,$11.00,Oldtown,MD,,,85002,$12.25,Phoenix,AZ
21556,$11.00,,MD,,,85003,$12.25,Phoenix,AZ
21557,$11.00,Bier,MD,,,85004,$12.25,Phoenix,AZ
21560,$11.00,,MD,,,85005,$12.25,Phoenix,AZ
21561,$11.00,Swanton,MD,,,85006,$12.25,Phoenix,AZ
21562,$11.00,Westernport,MD,,,85007,$12.25,Phoenix,AZ
21612,$11.00,,MD,,,85008,$12.25,Phoenix,AZ
21619,$11.00,Chester,MD,,,85009,$12.25,Phoenix,AZ
21624,$11.00,,MD,,,85010,$12.25,Phoenix,AZ
21638,$11.00,Grasonville,MD,,,85011,$12.25,Phoenix,AZ
21647,$11.00,,MD,,,85012,$12.25,Phoenix,AZ
21652,$11.00,,MD,,,85013,$12.25,Phoenix,AZ
21653,$11.00,,MD,,,85014,$12.25,Phoenix,AZ
21658,$11.00,Queenstown,MD,,,85015,$12.25,Phoenix,AZ
21661,$11.00,Rock Hall,MD,,,85016,$12.25,Phoenix,AZ
21662,$11.00,,MD,,,85017,$12.25,Phoenix,AZ
21663,$11.00,St. Michaels,MD,,,85018,$12.25,Phoenix,AZ
21665,$11.00,Tilghman Island,MD,,,85019,$12.25,Phoenix,AZ
21666,$11.00,Stevensville,MD,,,85020,$12.25,Phoenix,AZ
21671,$11.00,Tilghman Island,MD,,,85021,$12.25,Phoenix,AZ
21676,$11.00,,MD,,,85022,$12.25,Phoenix,AZ
21701,$11.00,Frederick,MD,,,85023,$12.25,Phoenix,AZ
21702,$11.00,Frederick,MD,,,85024,$12.25,Phoenix,AZ
21703,$11.00,Ballenger Creek,MD,,,85025,$12.25,Phoenix,AZ
21704,$11.00,Urbana,MD,,,85026,$12.25,Phoenix,AZ
21705,$11.00,Frederick,MD,,,85027,$12.25,Phoenix,AZ
21709,$11.00,Frederick,MD,,,85028,$12.25,Phoenix,AZ
21710,$11.00,Adamstown,MD,,,85029,$12.25,Phoenix,AZ
21713,$11.00,Boonsboro,MD,,,85030,$12.25,Phoenix,AZ
21714,$11.00,Braddock Heights,MD,,,85031,$12.25,Phoenix,AZ
21715,$11.00,Brownsville,MD,,,85032,$12.25,Phoenix,AZ
21716,$11.00,Brunswick,MD,,,85033,$12.25,Phoenix,AZ
21717,$11.00,Buckeystown,MD,,,85034,$12.25,Phoenix,AZ
21718,$11.00,Burkittsville,MD,,,85035,$12.25,Phoenix,AZ
21723,$11.00,Eldersburg,MD,,,85036,$12.25,Phoenix,AZ
21727,$11.00,Emmitsburg,MD,,,85037,$12.25,Phoenix,AZ
21737,$11.00,,MD,,,85038,$12.25,Phoenix,AZ
21738,$11.00,,MD,,,85039,$12.25,Phoenix,AZ
21754,$11.00,Green Valley,MD,,,85040,$12.25,Phoenix,AZ
21755,$11.00,Jefferson,MD,,,85041,$12.25,Phoenix,AZ
21756,$11.00,Keedysville,MD,,,85042,$12.25,Phoenix,AZ
21757,$11.00,Taneytown,MD,,,85043,$12.25,Phoenix,AZ
21758,$11.00,Garretts Mill,MD,,,85044,$12.25,Phoenix,AZ
21759,$11.00,,MD,,,85045,$12.25,Phoenix,AZ
21762,$11.00,Libertytown,MD,,,85046,$12.25,Phoenix,AZ
21765,$11.00,,MD,,,85048,$12.25,Phoenix,AZ
21766,$11.00,Little Orleans,MD,,,85050,$12.25,Phoenix,AZ
21769,$11.00,Braddock Heights,MD,,,85051,$12.25,Phoenix,AZ
21770,$11.00,Green Valley,MD,,,85053,$12.25,Phoenix,AZ
21771,$11.00,Green Valley,MD,,,85054,$12.25,Phoenix,AZ
21773,$11.00,Myersville,MD,,,85055,$12.25,,AZ
21774,$11.00,Linganore-Bartonsville,MD,,,85060,$12.25,Phoenix,AZ
21775,$11.00,,MD,,,85061,$12.25,Phoenix,AZ
21776,$11.00,New Windsor,MD,,,85062,$12.25,Phoenix,AZ
21777,$11.00,Point of Rocks,MD,,,85063,$12.25,Phoenix,AZ
21778,$11.00,,MD,,,85064,$12.25,Phoenix,AZ
21779,$11.00,Rohrersville,MD,,,85065,$12.25,Phoenix,AZ
21780,$11.00,Sabillasville,MD,,,85066,$12.25,Phoenix,AZ
21782,$11.00,Mercersville,MD,,,85067,$12.25,Phoenix,AZ
21784,$11.00,Eldersburg,MD,,,85068,$12.25,Phoenix,AZ
21787,$11.00,Taneytown,MD,,,85069,$12.25,Phoenix,AZ
21788,$11.00,Thurmont,MD,,,85070,$12.25,Phoenix,AZ
21790,$11.00,Point of Rocks,MD,,,85071,$12.25,Phoenix,AZ
21791,$11.00,Union Bridge,MD,,,85072,$12.25,Phoenix,AZ
21792,$11.00,,MD,,,85073,$12.25,Phoenix,AZ
21793,$11.00,Walkersville,MD,,,85074,$12.25,Phoenix,AZ
21794,$11.00,,MD,,,85075,$12.25,Phoenix,AZ
21797,$11.00,Eldersburg,MD,,,85076,$12.25,Phoenix,AZ
21798,$11.00,Woodsboro,MD,,,85077,$12.25,,AZ
22003,$11.00,Annandale,VA,,,85078,$12.25,Phoenix,AZ
22009,$11.00,Burke,VA,,,85079,$12.25,Phoenix,AZ
22015,$11.00,Burke,VA,,,85080,$12.25,Phoenix,AZ
22025,$11.00,Montclair,VA,,,85082,$12.25,Phoenix,AZ
22026,$11.00,Cherry Hill,VA,,,85083,$12.25,Phoenix,AZ
22027,$11.00,Dunn Loring,VA,,,85085,$12.25,Phoenix,AZ
22030,$11.00,Fairfax,VA,,,85086,$12.25,Phoenix,AZ
22031,$11.00,Mantua,VA,,,85087,$12.25,New River,AZ
22032,$11.00,Kings Park West,VA,,,85097,$12.25,Phoenix,AZ
22033,$11.00,Fair Oaks,VA,,,85098,$12.25,Phoenix,AZ
22034,$11.00,Fairfax,VA,,,85099,$12.25,,AZ
22035,$11.00,Fair Oaks,VA,,,85127,$12.25,Chandler Heights,AZ
22036,$11.00,,VA,,,85142,$12.25,Queen Creek,AZ
22037,$11.00,Woodburn,VA,,,85190,$12.25,Tortilla Flat,AZ
22038,$11.00,,VA,,,85201,$12.25,Mesa,AZ
22039,$11.00,Fairfax Station,VA,,,85202,$12.25,Mesa,AZ
22040,$11.00,Lake Barcroft,VA,,,85203,$12.25,Mesa,AZ
22041,$11.00,Bailey's Crossroads,VA,,,85204,$12.25,Mesa,AZ
22042,$11.00,West Falls Church,VA,,,85205,$12.25,Mesa,AZ
22043,$11.00,Idylwood,VA,,,85206,$12.25,Mesa,AZ
22044,$11.00,Lake Barcroft,VA,,,85207,$12.25,Mesa,AZ
22046,$11.00,Falls Church,VA,,,85208,$12.25,Mesa,AZ
22060,$11.00,Fort Belvoir,VA,,,85209,$12.25,Mesa,AZ
22066,$11.00,Great Falls,VA,,,85210,$12.25,Mesa,AZ
22067,$11.00,McLean,VA,,,85211,$12.25,Mesa,AZ
22079,$11.00,Mason Neck,VA,,,85212,$12.25,Mesa,AZ
22081,$11.00,Merrifield,VA,,,85213,$12.25,Mesa,AZ
22082,$11.00,Merrifield,VA,,,85214,$12.25,Mesa,AZ
22095,$11.00,Herndon,VA,,,85215,$12.25,Mesa,AZ
22096,$11.00,Reston,VA,,,85216,$12.25,Mesa,AZ
22101,$11.00,McLean,VA,,,85224,$12.25,Chandler,AZ
22102,$11.00,McLean,VA,,,85225,$12.25,Chandler,AZ
22103,$11.00,McLean,VA,,,85226,$12.25,Chandler,AZ
22106,$11.00,McLean,VA,,,85227,$12.25,,AZ
22107,$11.00,McLean,VA,,,85233,$12.25,Gilbert,AZ
22108,$11.00,McLean,VA,,,85234,$12.25,Gilbert,AZ
22109,$11.00,McLean,VA,,,85236,$12.25,Higley,AZ
22116,$11.00,Merrifield,VA,,,85244,$12.25,Chandler,AZ
22118,$11.00,Merrifield,VA,,,85246,$12.25,Chandler,AZ
22119,$11.00,Merrifield,VA,,,85248,$12.25,Chandler,AZ
22121,$11.00,Mount Vernon,VA,,,85249,$12.25,Chandler,AZ
22122,$11.00,Newington,VA,,,85250,$12.25,Scottsdale,AZ
22124,$11.00,Oakton,VA,,,85251,$12.25,Scottsdale,AZ
22125,$11.00,Occoquan,VA,,,85252,$12.25,Scottsdale,AZ
22134,$11.00,Quantico Base,VA,,,85253,$12.25,Paradise Valley,AZ
22135,$11.00,Quantico Base,VA,,,85254,$12.25,Scottsdale,AZ
22150,$11.00,Springfield,VA,,,85255,$12.25,Scottsdale,AZ
22151,$11.00,North Springfield,VA,,,85256,$12.25,Scottsdale,AZ
22152,$11.00,West Springfield,VA,,,85257,$12.25,Scottsdale,AZ
22153,$11.00,Newington Forest,VA,,,85258,$12.25,Scottsdale,AZ
22156,$11.00,Springfield,VA,,,85259,$12.25,Scottsdale,AZ
22158,$11.00,Springfield,VA,,,85260,$12.25,Scottsdale,AZ
22159,$11.00,Springfield,VA,,,85261,$12.25,Scottsdale,AZ
22160,$11.00,Springfield,VA,,,85262,$12.25,Scottsdale,AZ
22161,$11.00,Springfield,VA,,,85263,$12.25,Rio Verde,AZ
22172,$11.00,Triangle,VA,,,85264,$12.25,Fort Mcdowell,AZ
22180,$11.00,Vienna,VA,,,85266,$12.25,Scottsdale,AZ
22181,$11.00,Oakton,VA,,,85267,$12.25,Scottsdale,AZ
22182,$11.00,Wolf Trap,VA,,,85268,$12.25,Fountain Hills,AZ
22183,$11.00,Vienna,VA,,,85269,$12.25,Fountain Hills,AZ
22185,$11.00,Oakton,VA,,,85271,$12.25,Scottsdale,AZ
22191,$11.00,Marumsco,VA,,,85274,$12.25,Mesa,AZ
22192,$11.00,Lake Ridge,VA,,,85275,$12.25,Mesa,AZ
22193,$11.00,Dale City,VA,,,85277,$12.25,Mesa,AZ
22194,$11.00,Marumsco,VA,,,85280,$12.25,Tempe,AZ
22195,$11.00,Marumsco,VA,,,85281,$12.25,Tempe,AZ
22199,$11.00,Lorton,VA,,,85282,$12.25,Tempe,AZ
22201,$11.00,Arlington,VA,,,85283,$12.25,Tempe,AZ
22202,$11.00,Arlington,VA,,,85284,$12.25,Tempe,AZ
22203,$11.00,Arlington,VA,,,85285,$12.25,Tempe,AZ
22204,$11.00,Arlington,VA,,,85286,$12.25,Chandler,AZ
22205,$11.00,Arlington,VA,,,85287,$12.25,Tempe,AZ
22206,$11.00,Arlington,VA,,,85288,$12.25,Tempe,AZ
22207,$11.00,Arlington,VA,,,85289,$12.25,,AZ
22209,$11.00,Arlington,VA,,,85290,$12.25,,AZ
22210,$11.00,Arlington,VA,,,85295,$12.25,Gilbert,AZ
22211,$11.00,Arlington,VA,,,85296,$12.25,Gilbert,AZ
22212,$11.00,Arlington,VA,,,85297,$12.25,Gilbert,AZ
22213,$11.00,Arlington,VA,,,85298,$12.25,Gilbert,AZ
22214,$11.00,Arlington,VA,,,85299,$12.25,Gilbert,AZ
22215,$11.00,Arlington,VA,,,85301,$12.25,Glendale,AZ
22216,$11.00,Arlington,VA,,,85302,$12.25,Glendale,AZ
22217,$11.00,Arlington,VA,,,85303,$12.25,Glendale,AZ
22219,$11.00,Arlington,VA,,,85304,$12.25,Glendale,AZ
22222,$11.00,Arlington,VA,,,85305,$12.25,Glendale,AZ
22225,$11.00,Arlington,VA,,,85306,$12.25,Glendale,AZ
22226,$11.00,Arlington,VA,,,85307,$12.25,Glendale,AZ
22227,$11.00,Arlington,VA,,,85308,$12.25,Glendale,AZ
22230,$11.00,Arlington,VA,,,85309,$12.25,Luke Air Force Base,AZ
22240,$11.00,Arlington,VA,,,85310,$12.25,Glendale,AZ
22241,$11.00,Arlington,VA,,,85311,$12.25,Glendale,AZ
22242,$11.00,Arlington,VA,,,85312,$12.25,Glendale,AZ
22243,$11.00,Arlington,VA,,,85313,$12.25,,AZ
22244,$11.00,Arlington,VA,,,85318,$12.25,Glendale,AZ
22245,$11.00,Arlington,VA,,,85320,$12.25,Aguila,AZ
22246,$11.00,Arlington,VA,,,85321,$12.25,Ajo,AZ
22301,$11.00,Alexandria,VA,,,85322,$12.25,Arlington,AZ
22302,$11.00,Alexandria,VA,,,85323,$12.25,Avondale,AZ
22303,$11.00,Huntington,VA,,,85326,$12.25,Buckeye,AZ
22304,$11.00,Alexandria,VA,,,85327,$12.25,Cave Creek,AZ
22305,$11.00,Alexandria,VA,,,85329,$12.25,Cashion,AZ
22306,$11.00,Hybla Valley,VA,,,85331,$12.25,Cave Creek,AZ
22307,$11.00,Fort Hunt,VA,,,85335,$12.25,El Mirage,AZ
22308,$11.00,Fort Hunt,VA,,,85337,$12.25,Gila Bend,AZ
22309,$11.00,Mount Vernon,VA,,,85338,$12.25,Goodyear,AZ
22310,$11.00,Rose Hill,VA,,,85339,$12.25,Laveen,AZ
22311,$11.00,Alexandria,VA,,,85340,$12.25,Litchfield Park,AZ
22312,$11.00,Lincolnia,VA,,,85341,$12.25,Lukeville,AZ
22313,$11.00,Alexandria,VA,,,85342,$12.25,Morristown,AZ
22314,$11.00,Alexandria,VA,,,85343,$12.25,Palo Verde,AZ
22315,$11.00,Kingstowne,VA,,,85345,$12.25,Peoria,AZ
22320,$11.00,Alexandria,VA,,,85351,$12.25,Sun City,AZ
22331,$11.00,Alexandria,VA,,,85353,$12.25,Tolleson,AZ
22332,$11.00,Alexandria,VA,,,85354,$12.25,Tonopah,AZ
22333,$11.00,Alexandria,VA,,,85355,$12.25,Waddell,AZ
22334,$11.00,Alexandria,VA,,,85358,$12.25,Wickenburg,AZ
22350,$11.00,Alexandria,VA,,,85361,$12.25,Wittmann,AZ
22430,$11.00,,VA,,,85363,$12.25,Youngtown,AZ
22463,$11.00,,VA,,,85372,$12.25,Sun City,AZ
22514,$11.00,,VA,,,85373,$12.25,Sun City,AZ
22545,$11.00,,VA,,,85374,$12.25,Surprise,AZ
22546,$11.00,Lake Land'Or,VA,,,85375,$12.25,Sun City West,AZ
22554,$11.00,Stafford Courthouse,VA,,,85376,$12.25,Sun City West,AZ
22555,$11.00,Stafford Courthouse,VA,,,85377,$12.25,Carefree,AZ
22556,$11.00,,VA,,,85378,$12.25,Surprise,AZ
23005,$11.00,Ashland,VA,,,85379,$12.25,Surprise,AZ
23015,$11.00,,VA,,,85380,$12.25,Peoria,AZ
23047,$11.00,,VA,,,85381,$12.25,Peoria,AZ
23059,$11.00,Glen Allen,VA,,,85382,$12.25,Peoria,AZ
23060,$11.00,Glen Allen,VA,,,85383,$12.25,Peoria,AZ
23069,$11.00,Hanover,VA,,,85385,$12.25,Peoria,AZ
23075,$11.00,Highland Springs,VA,,,85387,$12.25,Surprise,AZ
23111,$11.00,Mechanicsville,VA,,,85388,$12.25,Surprise,AZ
23112,$11.00,Brandermill,VA,,,85390,$12.25,Wickenburg,AZ
23113,$11.00,Richmond,VA,,,85392,$12.25,Avondale,AZ
23114,$11.00,Brandermill,VA,,,85395,$12.25,Goodyear,AZ
23116,$11.00,Mechanicsville,VA,,,85396,$12.25,Buckeye,AZ
23146,$11.00,Short Pump,VA,,,85601,$12.25,Arivaca,AZ
23150,$11.00,Sandston,VA,,,85614,$12.25,Green Valley,AZ
23173,$11.00,Richmond,VA,,,85619,$12.25,Mount Lemmon,AZ
23192,$11.00,,VA,,,85622,$12.25,Green Valley,AZ
23219,$11.00,Richmond,VA,,,85629,$12.25,Sahuarita,AZ
23220,$11.00,Richmond,VA,,,85633,$12.25,Sasabe,AZ
23221,$11.00,Richmond,VA,,,85634,$12.25,Sells,AZ
23222,$11.00,Richmond,VA,,,85639,$12.25,Topawa,AZ
23223,$11.00,East Highland Park,VA,,,85641,$12.25,Vail,AZ
23224,$11.00,Richmond,VA,,,85652,$12.25,Cortaro,AZ
23225,$11.00,Richmond,VA,,,85653,$12.25,Marana,AZ
23226,$11.00,Richmond,VA,,,85654,$12.25,Rillito,AZ
23227,$11.00,Chamberlayne,VA,,,85701,$12.25,Tucson,AZ
23228,$11.00,Laurel,VA,,,85702,$12.25,Tucson,AZ
23229,$11.00,Tuckahoe,VA,,,85703,$12.25,Tucson,AZ
23230,$11.00,Richmond,VA,,,85704,$12.25,Tucson,AZ
23231,$11.00,Montrose,VA,,,85705,$12.25,Tucson,AZ
23232,$11.00,Richmond,VA,,,85706,$12.25,Tucson,AZ
23233,$11.00,Short Pump,VA,,,85707,$12.25,Tucson,AZ
23234,$11.00,Richmond,VA,,,85708,$12.25,Tucson,AZ
23235,$11.00,Bon Air,VA,,,85709,$12.25,Tucson,AZ
23236,$11.00,Rockwood,VA,,,85710,$12.25,Tucson,AZ
23237,$11.00,Bellwood,VA,,,85711,$12.25,Tucson,AZ
23238,$11.00,Tuckahoe,VA,,,85712,$12.25,Tucson,AZ
23250,$11.00,Sandston,VA,,,85713,$12.25,Tucson,AZ
23269,$11.00,Richmond,VA,,,85714,$12.25,Tucson,AZ
23273,$11.00,Richmond,VA,,,85715,$12.25,Tucson,AZ
23284,$11.00,Richmond,VA,,,85716,$12.25,Tucson,AZ
23294,$11.00,Laurel,VA,,,85717,$12.25,Tucson,AZ
23298,$11.00,Richmond,VA,,,85718,$12.25,Tucson,AZ
23831,$11.00,Chester,VA,,,85719,$12.25,Tucson,AZ
23832,$11.00,Chesterfield Court House,VA,,,85720,$12.25,Tucson,AZ
23836,$11.00,Enon,VA,,,85721,$12.25,Tucson,AZ
23838,$11.00,Chesterfield Court House,VA,,,85722,$12.25,Tucson,AZ
25401,$11.00,Martinsburg,WV,,,85723,$12.25,Tucson,AZ
25402,$11.00,Martinsburg,WV,,,85724,$12.25,Tucson,AZ
25403,$11.00,Martinsburg,WV,,,85725,$12.25,Tucson,AZ
25404,$11.00,Martinsburg,WV,,,85726,$12.25,Tucson,AZ
25405,$11.00,Martinsburg,WV,,,85728,$12.25,Tucson,AZ
25410,$11.00,,WV,,,85730,$12.25,Tucson,AZ
25411,$11.00,Bath (Berkeley Springs),WV,,,85731,$12.25,Tucson,AZ
25413,$11.00,Inwood,WV,,,85732,$12.25,Tucson,AZ
25414,$11.00,Charles Town,WV,,,85733,$12.25,Tucson,AZ
25419,$11.00,Falling Waters,WV,,,85734,$12.25,Tucson,AZ
25420,$11.00,Inwood,WV,,,85735,$12.25,Tucson,AZ
25421,$11.00,,WV,,,85736,$12.25,Tucson,AZ
25423,$11.00,,WV,,,85737,$12.25,Tucson,AZ
25425,$11.00,Shannondale,WV,,,85738,$12.25,Catalina,AZ
25427,$11.00,Hedgesville,WV,,,85739,$12.25,Tucson,AZ
25428,$11.00,Inwood,WV,,,85740,$12.25,Tucson,AZ
25430,$11.00,Middleway,WV,,,85741,$12.25,Tucson,AZ
25432,$11.00,,WV,,,85742,$12.25,Tucson,AZ
25438,$11.00,Ranson,WV,,,85743,$12.25,Tucson,AZ
25440,$11.00,,WV,,,85744,$12.25,Tucson,AZ
25441,$11.00,,WV,,,85745,$12.25,Tucson,AZ
25442,$11.00,Shenandoah Junction,WV,,,85746,$12.25,Tucson,AZ
25443,$11.00,Shepherdstown,WV,,,85747,$12.25,Tucson,AZ
25446,$11.00,,WV,,,85748,$12.25,Tucson,AZ
27228,$11.00,,NC,,,85749,$12.25,Tucson,AZ
27237,$11.00,,NC,,,85750,$12.25,Tucson,AZ
27256,$11.00,,NC,,,85751,$12.25,Tucson,AZ
27278,$11.00,Hillsborough,NC,,,85752,$12.25,Tucson,AZ
27312,$11.00,Pittsboro,NC,,,85754,$12.25,Tucson,AZ
27330,$11.00,Sanford,NC,,,85755,$12.25,Tucson,AZ
27331,$11.00,Sanford,NC,,,85756,$12.25,Tucson,AZ
27332,$11.00,Sanford,NC,,,85757,$12.25,Tucson,AZ
27501,$11.00,Angier,NC,,,85775,$12.25,Tucson,AZ
27502,$11.00,Apex,NC,,,85777,$12.25,,AZ
27503,$11.00,Durham,NC,,,90001,$12.25,Los Angeles,CA
27504,$11.00,Benson,NC,,,90002,$12.25,Los Angeles,CA
27505,$11.00,Broadway,NC,,,90003,$12.25,Los Angeles,CA
27506,$11.00,Buies Creek,NC,,,90004,$12.25,Los Angeles,CA
27508,$11.00,Bunn,NC,,,90005,$12.25,Los Angeles,CA
27509,$11.00,Butner,NC,,,90006,$12.25,Los Angeles,CA
27510,$11.00,Carrboro,NC,,,90007,$12.25,Los Angeles,CA
27511,$11.00,Cary,NC,,,90008,$12.25,Los Angeles,CA
27512,$11.00,Cary,NC,,,90009,$12.25,Los Angeles,CA
27513,$11.00,Cary,NC,,,90010,$12.25,Los Angeles,CA
27514,$11.00,Chapel Hill,NC,,,90011,$12.25,Los Angeles,CA
27515,$11.00,Chapel Hill,NC,,,90012,$12.25,Los Angeles,CA
27516,$11.00,Chapel Hill,NC,,,90013,$12.25,Los Angeles,CA
27517,$11.00,Chapel Hill,NC,,,90014,$12.25,Los Angeles,CA
27518,$11.00,Cary,NC,,,90015,$12.25,Los Angeles,CA
27519,$11.00,Cary,NC,,,90016,$12.25,Los Angeles,CA
27520,$11.00,Clayton,NC,,,90017,$12.25,Los Angeles,CA
27521,$11.00,Coats,NC,,,90018,$12.25,Los Angeles,CA
27522,$11.00,Butner,NC,,,90019,$12.25,Los Angeles,CA
27523,$11.00,Apex,NC,,,90020,$12.25,Los Angeles,CA
27524,$11.00,Four Oaks,NC,,,90021,$12.25,Los Angeles,CA
27525,$11.00,Franklinton,NC,,,90022,$12.25,Los Angeles,CA
27526,$11.00,Fuquay-Varina,NC,,,90023,$12.25,Los Angeles,CA
27527,$11.00,Archer Lodge,NC,,,90024,$12.25,Los Angeles,CA
27528,$11.00,Clayton,NC,,,90025,$12.25,Los Angeles,CA
27529,$11.00,Garner,NC,,,90026,$12.25,Los Angeles,CA
27539,$11.00,Holly Springs,NC,,,90027,$12.25,Los Angeles,CA
27540,$11.00,Holly Springs,NC,,,90028,$12.25,Los Angeles,CA
27542,$11.00,Kenly,NC,,,90029,$12.25,Los Angeles,CA
27543,$11.00,Lillington,NC,,,90030,$12.25,Los Angeles,CA
27545,$11.00,Knightdale,NC,,,90031,$12.25,Los Angeles,CA
27546,$11.00,Mamers,NC,,,90032,$12.25,Los Angeles,CA
27552,$11.00,Mamers,NC,,,90033,$12.25,Los Angeles,CA
27555,$11.00,Micro,NC,,,90034,$12.25,Los Angeles,CA
