ZIP Code,Duration Buyer Payouts,City,State,,Zip Code,Duration buyer 2,City Name,State Abbr,,Pest Control has other nationwide buyers as well,,,Zip Codes,120 Second Payouts
13325,$28.00,Constableville,NY,,28553,$19.25,,NC,,,,,,
13326,$28.00,Cooperstown,NY,,28554,$19.25,Maury,NC,,,,,,
13327,$28.00,Croghan,NY,,28555,$19.25,Maysville,NC,,,,,,
13328,$28.00,Deansboro,NY,,28556,$19.25,Stonewall,NC,,,,,,
13329,$28.00,Dolgeville,NY,,28557,$19.25,Morehead City,NC,,,,,,
13331,$28.00,Eagle Bay,NY,,28560,$19.25,James City,NC,,,,,,
13332,$28.00,Earlville,NY,,28562,$19.25,New Bern,NC,,,,,,
13333,$28.00,East Springfield,NY,,28570,$19.25,Newport,NC,,,,,,
13334,$28.00,Eaton,NY,,28571,$19.25,Oriental,NC,,,,,,
13335,$28.00,Edmeston,NY,,28572,$19.25,Potters Hill,NC,,,,,,
13336,$28.00,,NY,,28573,$19.25,Pollocksville,NC,,,,,,
13337,$28.00,Fly Creek,NY,,28574,$19.25,Richlands,NC,,,,,,
13338,$28.00,Forestport,NY,,28575,$19.25,Indian Beach,NC,,,,,,
13339,$28.00,Fort Plain,NY,,28577,$19.25,,NC,,,,,,
13340,$28.00,Frankfort,NY,,28578,$19.25,Seven Springs,NC,,,,,,
13341,$28.00,Franklin Springs,NY,,28579,$19.25,,NC,,,,,,
13342,$28.00,Garrattsville,NY,,28580,$19.25,Snow Hill,NC,,,,,,
13343,$28.00,Glenfield,NY,,28581,$19.25,,NC,,,,,,
13345,$28.00,Greig,NY,,28582,$19.25,,NC,,,,,,
13346,$28.00,Hamilton,NY,,28583,$19.25,Stonewall,NC,,,,,,
13348,$28.00,Hartwick,NY,,28584,$19.25,Peletier,NC,,,,,,
13350,$28.00,Herkimer,NY,,28585,$19.25,Trenton,NC,,,,,,
13352,$28.00,Hinckley,NY,,28586,$19.25,Vanceboro,NC,,,,,,
13353,$28.00,Hoffmeister,NY,,28587,$19.25,Vandemere,NC,,,,,,
13354,$28.00,Holland Patent,NY,,28589,$19.25,,NC,,,,,,
13355,$28.00,Hubbardsville,NY,,28590,$19.25,Winterville,NC,,,,,,
13357,$28.00,Ilion,NY,,28594,$19.25,Emerald Isle,NC,,,,,,
13360,$28.00,Inlet,NY,,28606,$19.25,,NC,,,,,,
13361,$28.00,Jordanville,NY,,28611,$19.25,,NC,,,,,,
13362,$28.00,Knoxboro,NY,,28615,$19.25,,NC,,,,,,
13363,$28.00,Lee Center,NY,,28617,$19.25,,NC,,,,,,
13364,$28.00,Leonardsville,NY,,28618,$19.25,,NC,,,,,,
13365,$28.00,Little Falls,NY,,28621,$19.25,Elkin,NC,,,,,,
13367,$28.00,Lowville,NY,,28622,$19.25,Elk Park,NC,,,,,,
13368,$28.00,Lyons Falls,NY,,28624,$19.25,,NC,,,,,,
13401,$28.00,Mc Connellsville,NY,,28626,$19.25,,NC,,,,,,
13402,$28.00,Madison,NY,,28627,$19.25,,NC,,,,,,
13403,$28.00,Marcy,NY,,28629,$19.25,,NC,,,,,,
13404,$28.00,Martinsburg,NY,,28631,$19.25,,NC,,,,,,
13406,$28.00,Middleville,NY,,28635,$19.25,Hays,NC,,,,,,
13407,$28.00,Mohawk,NY,,28637,$19.25,Hildebran,NC,,,,,,
13408,$28.00,Morrisville,NY,,28638,$19.25,Hudson,NC,,,,,,
13409,$28.00,Munnsville,NY,,28640,$19.25,Jefferson,NC,,,,,,
13410,$28.00,Nelliston,NY,,28643,$19.25,Lansing,NC,,,,,,
13411,$28.00,New Berlin,NY,,28644,$19.25,,NC,,,,,,
13413,$28.00,New Hartford,NY,,28649,$19.25,,NC,,,,,,
13415,$28.00,New Lisbon,NY,,28651,$19.25,Millers Creek,NC,,,,,,
13416,$28.00,Newport,NY,,28654,$19.25,Moravian Falls,NC,,,,,,
13417,$28.00,New York Mills,NY,,28655,$19.25,Morganton,NC,,,,,,
13418,$28.00,North Brookfield,NY,,28657,$19.25,Newland,NC,,,,,,
13419,$28.00,,NY,,28659,$19.25,North Wilkesboro,NC,,,,,,
13420,$28.00,Old Forge,NY,,28660,$19.25,,NC,,,,,,
13421,$28.00,Oneida,NY,,28663,$19.25,,NC,,,,,,
13424,$28.00,Oriskany,NY,,28665,$19.25,Millers Creek,NC,,,,,,
13425,$28.00,Oriskany Falls,NY,,28668,$19.25,,NC,,,,,,
13426,$28.00,Orwell,NY,,28669,$19.25,Ronda,NC,,,,,,
13428,$28.00,Palatine Bridge,NY,,28670,$19.25,Pleasant Hill,NC,,,,,,
13431,$28.00,Poland,NY,,28672,$19.25,,NC,,,,,,
13433,$28.00,Port Leyden,NY,,28676,$19.25,Elkin,NC,,,,,,
13434,$28.00,,NY,,28678,$19.25,Stony Point,NC,,,,,,
13435,$28.00,Prospect,NY,,28679,$19.25,Valle Crucis,NC,,,,,,
13436,$28.00,Raquette Lake,NY,,28681,$19.25,Bethlehem,NC,,,,,,
13437,$28.00,Redfield,NY,,28684,$19.25,,NC,,,,,,
13438,$28.00,Remsen,NY,,28685,$19.25,,NC,,,,,,
13439,$28.00,Richfield Springs,NY,,28689,$19.25,,NC,,,,,,
13440,$28.00,Rome,NY,,28690,$19.25,Valdese,NC,,,,,,
13441,$28.00,Rome,NY,,28691,$19.25,Beech Mountain,NC,,,,,,
13442,$28.00,Rome,NY,,28692,$19.25,Valle Crucis,NC,,,,,,
13449,$28.00,Rome,NY,,28693,$19.25,Lansing,NC,,,,,,
13450,$28.00,Roseboom,NY,,28694,$19.25,West Jefferson,NC,,,,,,
13452,$28.00,Saint Johnsville,NY,,28698,$19.25,,NC,,,,,,
13454,$28.00,Salisbury Center,NY,,28701,$19.25,,NC,,,,,,
13455,$28.00,Sangerfield,NY,,28702,$19.25,,NC,,,,,,
13456,$28.00,Sauquoit,NY,,28705,$19.25,Bakersville,NC,,,,,,
13457,$28.00,Schuyler Lake,NY,,28708,$19.25,,NC,,,,,,
13459,$28.00,Sharon Springs,NY,,28709,$19.25,,NC,,,,,,
13460,$28.00,Sherburne,NY,,28711,$19.25,Black Mountain,NC,,,,,,
13461,$28.00,Sherrill,NY,,28712,$19.25,Brevard,NC,,,,,,
13464,$28.00,Smyrna,NY,,28713,$19.25,Bryson City,NC,,,,,,
13465,$28.00,Solsville,NY,,28714,$19.25,Burnsville,NC,,,,,,
13466,$28.00,,NY,,28716,$19.25,Canton,NC,,,,,,
13468,$28.00,Springfield Center,NY,,28717,$19.25,Cashiers,NC,,,,,,
13469,$28.00,Stittville,NY,,28718,$19.25,,NC,,,,,,
13470,$28.00,Stratford,NY,,28719,$19.25,Cherokee,NC,,,,,,
13471,$28.00,Taberg,NY,,28720,$19.25,Chimney Rock Village,NC,,,,,,
13472,$28.00,Thendara,NY,,28722,$19.25,Columbus,NC,,,,,,
13473,$28.00,Turin,NY,,28723,$19.25,Cullowhee,NC,,,,,,
13475,$28.00,Van Hornesville,NY,,28729,$19.25,Etowah,NC,,,,,,
13476,$28.00,Vernon,NY,,28730,$19.25,Gerton,NC,,,,,,
13477,$28.00,Vernon Center,NY,,28731,$19.25,Flat Rock,NC,,,,,,
13478,$28.00,Verona,NY,,28733,$19.25,,NC,,,,,,
13479,$28.00,Washington Mills,NY,,28734,$19.25,Franklin,NC,,,,,,
13480,$28.00,Waterville,NY,,28735,$19.25,Gerton,NC,,,,,,
13482,$28.00,West Burlington,NY,,28736,$19.25,Glenville,NC,,,,,,
13483,$28.00,Westdale,NY,,28739,$19.25,Flat Rock,NC,,,,,,
13484,$28.00,West Eaton,NY,,28740,$19.25,,NC,,,,,,
13485,$28.00,West Edmeston,NY,,28741,$19.25,Highlands,NC,,,,,,
13486,$28.00,Westernville,NY,,28742,$19.25,Horse Shoe,NC,,,,,,
13488,$28.00,Westford,NY,,28743,$19.25,Hot Springs,NC,,,,,,
13489,$28.00,West Leyden,NY,,28745,$19.25,Lake Junaluska,NC,,,,,,
13490,$28.00,Westmoreland,NY,,28747,$19.25,,NC,,,,,,
13491,$28.00,West Winfield,NY,,28748,$19.25,,NC,,,,,,
13492,$28.00,Whitesboro,NY,,28750,$19.25,,NC,,,,,,
13493,$28.00,Williamstown,NY,,28751,$19.25,Maggie Valley,NC,,,,,,
13494,$28.00,Woodgate,NY,,28752,$19.25,Marion,NC,,,,,,
13495,$28.00,Yorkville,NY,,28753,$19.25,Marshall,NC,,,,,,
13501,$28.00,Utica,NY,,28755,$19.25,,NC,,,,,,
13502,$28.00,Utica,NY,,28756,$19.25,Lake Lure,NC,,,,,,
13503,$28.00,Utica,NY,,28761,$19.25,,NC,,,,,,
13504,$28.00,Utica,NY,,28762,$19.25,Old Fort,NC,,,,,,
13505,$28.00,Utica,NY,,28763,$19.25,,NC,,,,,,
13599,$28.00,Utica,NY,,28766,$19.25,,NC,,,,,,
13601,$28.00,Watertown,NY,,28771,$19.25,Robbinsville,NC,,,,,,
13602,$28.00,Fort Drum,NY,,28772,$19.25,Rosman,NC,,,,,,
13603,$28.00,Watertown,NY,,28773,$19.25,Saluda,NC,,,,,,
13605,$28.00,Adams,NY,,28774,$19.25,,NC,,,,,,
13606,$28.00,Adams Center,NY,,28775,$19.25,Sky Valley,NC,,,,,,
13607,$28.00,Alexandria Bay,NY,,28777,$19.25,Spruce Pine,NC,,,,,,
13608,$28.00,Antwerp,NY,,28778,$19.25,Swannanoa,NC,,,,,,
13609,$28.00,,NY,,28779,$19.25,Sylva,NC,,,,,,
13610,$28.00,,NY,,28781,$19.25,,NC,,,,,,
13611,$28.00,Belleville,NY,,28782,$19.25,Tryon,NC,,,,,,
13612,$28.00,Black River,NY,,28783,$19.25,,NC,,,,,,
13613,$28.00,Brasher Falls,NY,,28787,$19.25,Weaverville,NC,,,,,,
13614,$28.00,Brier Hill,NY,,28789,$19.25,Cherokee,NC,,,,,,
13615,$28.00,Brownville,NY,,28790,$19.25,Flat Rock,NC,,,,,,
13616,$28.00,Calcium,NY,,28791,$19.25,Mountain Home,NC,,,,,,
13617,$28.00,Canton,NY,,28803,$19.25,Asheville,NC,,,,,,
13618,$28.00,Cape Vincent,NY,,28805,$19.25,Asheville,NC,,,,,,
13619,$28.00,Carthage,NY,,28901,$19.25,Andrews,NC,,,,,,
13620,$28.00,Castorland,NY,,28902,$19.25,,NC,,,,,,
13621,$28.00,Chase Mills,NY,,28904,$19.25,Hayesville,NC,,,,,,
13622,$28.00,Chaumont,NY,,28905,$19.25,Marble,NC,,,,,,
13623,$28.00,Chippewa Bay,NY,,28906,$19.25,Murphy,NC,,,,,,
13624,$28.00,Clayton,NY,,28909,$19.25,,NC,,,,,,
13625,$28.00,Colton,NY,,30002,$19.25,Avondale Estates,GA,,,,,,
13626,$28.00,Copenhagen,NY,,30004,$19.25,Milton,GA,,,,,,
13627,$28.00,Deer River,NY,,30005,$19.25,Alpharetta,GA,,,,,,
13628,$28.00,Deferiet,NY,,30008,$19.25,Marietta,GA,,,,,,
13630,$28.00,De Kalb Junction,NY,,30009,$19.25,Alpharetta,GA,,,,,,
13631,$28.00,Denmark,NY,,30011,$19.25,Auburn,GA,,,,,,
13632,$28.00,Depauville,NY,,30012,$19.25,Conyers,GA,,,,,,
13633,$28.00,De Peyster,NY,,30013,$19.25,Conyers,GA,,,,,,
13634,$28.00,Dexter,NY,,30014,$19.25,Covington,GA,,,,,,
13635,$28.00,Edwards,NY,,30016,$19.25,Porterdale,GA,,,,,,
13636,$28.00,Ellisburg,NY,,30017,$19.25,Grayson,GA,,,,,,
13637,$28.00,Evans Mills,NY,,30019,$19.25,Dacula,GA,,,,,,
13638,$28.00,Felts Mills,NY,,30021,$19.25,Clarkston,GA,,,,,,
13639,$28.00,Fine,NY,,30022,$19.25,Johns Creek,GA,,,,,,
13640,$28.00,Wellesley Island,NY,,30024,$19.25,Suwanee,GA,,,,,,
13641,$28.00,Fishers Landing,NY,,30025,$19.25,Social Circle,GA,,,,,,
13642,$28.00,Gouverneur,NY,,30028,$19.25,,GA,,,,,,
13643,$28.00,Great Bend,NY,,30030,$19.25,Decatur,GA,,,,,,
13645,$28.00,Hailesboro,NY,,30032,$19.25,Candler-McAfee,GA,,,,,,
13646,$28.00,Hammond,NY,,30033,$19.25,North Decatur,GA,,,,,,
13647,$28.00,Hannawa Falls,NY,,30034,$19.25,Panthersville,GA,,,,,,
13648,$28.00,Harrisville,NY,,30035,$19.25,Redan,GA,,,,,,
13649,$28.00,Helena,NY,,30038,$19.25,,GA,,,,,,
13650,$28.00,Henderson,NY,,30039,$19.25,Snellville,GA,,,,,,
13651,$28.00,Henderson Harbor,NY,,30040,$19.25,Cumming,GA,,,,,,
13652,$28.00,Hermon,NY,,30041,$19.25,Cumming,GA,,,,,,
13654,$28.00,Heuvelton,NY,,30043,$19.25,Lawrenceville,GA,,,,,,
13655,$28.00,Hogansburg,NY,,30044,$19.25,Lawrenceville,GA,,,,,,
13656,$28.00,La Fargeville,NY,,30045,$19.25,Lawrenceville,GA,,,,,,
13657,$28.00,Limerick,NY,,30046,$19.25,Lawrenceville,GA,,,,,,
13658,$28.00,Lisbon,NY,,30047,$19.25,Lilburn,GA,,,,,,
13659,$28.00,Lorraine,NY,,30052,$19.25,Loganville,GA,,,,,,
13660,$28.00,Madrid,NY,,30054,$19.25,Oxford,GA,,,,,,
13661,$28.00,Mannsville,NY,,30055,$19.25,Mansfield,GA,,,,,,
13662,$28.00,Massena,NY,,30056,$19.25,Newborn,GA,,,,,,
13664,$28.00,Morristown,NY,,30058,$19.25,Redan,GA,,,,,,
13665,$28.00,Natural Bridge,NY,,30060,$19.25,Marietta,GA,,,,,,
13666,$28.00,Newton Falls,NY,,30062,$19.25,Marietta,GA,,,,,,
13667,$28.00,Norfolk,NY,,30064,$19.25,Marietta,GA,,,,,,
13668,$28.00,Norwood,NY,,30066,$19.25,Marietta,GA,,,,,,
13669,$28.00,Ogdensburg,NY,,30067,$19.25,Marietta,GA,,,,,,
13670,$28.00,Oswegatchie,NY,,30068,$19.25,Marietta,GA,,,,,,
13671,$28.00,Oxbow,NY,,30071,$19.25,Norcross,GA,,,,,,
13672,$28.00,Parishville,NY,,30072,$19.25,Pine Lake,GA,,,,,,
13673,$28.00,Philadelphia,NY,,30075,$19.25,Roswell,GA,,,,,,
13674,$28.00,Pierrepont Manor,NY,,30076,$19.25,Roswell,GA,,,,,,
13675,$28.00,Plessis,NY,,30078,$19.25,Snellville,GA,,,,,,
13676,$28.00,Potsdam,NY,,30079,$19.25,Scottdale,GA,,,,,,
13677,$28.00,Pyrites,NY,,30080,$19.25,Smyrna,GA,,,,,,
13678,$28.00,Raymondville,NY,,30082,$19.25,Smyrna,GA,,,,,,
13679,$28.00,Redwood,NY,,30083,$19.25,Stone Mountain,GA,,,,,,
13680,$28.00,Rensselaer Falls,NY,,30084,$19.25,Tucker,GA,,,,,,
13681,$28.00,Richville,NY,,30087,$19.25,Tucker,GA,,,,,,
13682,$28.00,Rodman,NY,,30088,$19.25,Redan,GA,,,,,,
13683,$28.00,Rooseveltown,NY,,30092,$19.25,Norcross,GA,,,,,,
13684,$28.00,Russell,NY,,30093,$19.25,Tucker,GA,,,,,,
13685,$28.00,Sackets Harbor,NY,,30094,$19.25,Conyers,GA,,,,,,
13687,$28.00,South Colton,NY,,30096,$19.25,Duluth,GA,,,,,,
13688,$28.00,,NY,,30097,$19.25,Johns Creek,GA,,,,,,
13690,$28.00,Star Lake,NY,,30101,$19.25,Acworth,GA,,,,,,
13691,$28.00,Theresa,NY,,30102,$19.25,,GA,,,,,,
13692,$28.00,Thousand Island Park,NY,,30103,$19.25,Adairsville,GA,,,,,,
13693,$28.00,Three Mile Bay,NY,,30104,$19.25,Aragon,GA,,,,,,
13694,$28.00,Waddington,NY,,30105,$19.25,,GA,,,,,,
13695,$28.00,Wanakena,NY,,30106,$19.25,Austell,GA,,,,,,
13696,$28.00,West Stockholm,NY,,30107,$19.25,Ball Ground,GA,,,,,,
13697,$28.00,Winthrop,NY,,30108,$19.25,Bowdon,GA,,,,,,
13698,$28.00,,NY,,30110,$19.25,Bremen,GA,,,,,,
13699,$28.00,Potsdam,NY,,30113,$19.25,Buchanan,GA,,,,,,
13730,$28.00,Afton,NY,,30114,$19.25,Canton,GA,,,,,,
13731,$28.00,Andes,NY,,30115,$19.25,Holly Springs,GA,,,,,,
13732,$28.00,Apalachin,NY,,30116,$19.25,Carrollton,GA,,,,,,
13733,$28.00,Bainbridge,NY,,30117,$19.25,Carrollton,GA,,,,,,
13734,$28.00,Barton,NY,,30120,$19.25,Cartersville,GA,,,,,,
13736,$28.00,Berkshire,NY,,30121,$19.25,Cartersville,GA,,,,,,
13737,$28.00,Bible School Park,NY,,30122,$19.25,Lithia Springs,GA,,,,,,
13738,$28.00,Blodgett Mills,NY,,30124,$19.25,Cave Spring,GA,,,,,,
13739,$28.00,Bloomville,NY,,30125,$19.25,Cedartown,GA,,,,,,
13740,$28.00,Bovina Center,NY,,30126,$19.25,Mableton,GA,,,,,,
13743,$28.00,Candor,NY,,30127,$19.25,Powder Springs,GA,,,,,,
13744,$28.00,Castle Creek,NY,,30132,$19.25,Dallas,GA,,,,,,
13745,$28.00,Chenango Bridge,NY,,30134,$19.25,Douglasville,GA,,,,,,
13746,$28.00,Chenango Forks,NY,,30135,$19.25,Douglasville,GA,,,,,,
13747,$28.00,Colliersville,NY,,30137,$19.25,Emerson,GA,,,,,,
13748,$28.00,Conklin,NY,,30139,$19.25,Fairmount,GA,,,,,,
13749,$28.00,Corbettsville,NY,,30140,$19.25,,GA,,,,,,
13750,$28.00,Davenport,NY,,30141,$19.25,Hiram,GA,,,,,,
13751,$28.00,Davenport Center,NY,,30143,$19.25,Jasper,GA,,,,,,
13752,$28.00,Delancey,NY,,30144,$19.25,Kennesaw,GA,,,,,,
13753,$28.00,Delhi,NY,,30145,$19.25,Euharlee,GA,,,,,,
13754,$28.00,Deposit,NY,,30147,$19.25,Lindale,GA,,,,,,
13755,$28.00,Downsville,NY,,30148,$19.25,,GA,,,,,,
13756,$28.00,East Branch,NY,,30149,$19.25,Rome,GA,,,,,,
13757,$28.00,East Meredith,NY,,30152,$19.25,Kennesaw,GA,,,,,,
13758,$28.00,East Pharsalia,NY,,30153,$19.25,Rockmart,GA,,,,,,
13760,$28.00,Endicott,NY,,30157,$19.25,Dallas,GA,,,,,,
13761,$28.00,Endicott,NY,,30161,$19.25,Rome,GA,,,,,,
13762,$28.00,Endwell,NY,,30165,$19.25,Rome,GA,,,,,,
13763,$28.00,Endicott,NY,,30168,$19.25,Mableton,GA,,,,,,
13774,$28.00,Fishs Eddy,NY,,30170,$19.25,Ephesus,GA,,,,,,
13775,$28.00,Franklin,NY,,30171,$19.25,,GA,,,,,,
13776,$28.00,Gilbertsville,NY,,30172,$19.25,Shannon,GA,,,,,,
13777,$28.00,Glen Aubrey,NY,,30173,$19.25,Lindale,GA,,,,,,
13778,$28.00,Greene,NY,,30175,$19.25,Talking Rock,GA,,,,,,
13780,$28.00,Guilford,NY,,30176,$19.25,Tallapoosa,GA,,,,,,
13782,$28.00,Hamden,NY,,30177,$19.25,,GA,,,,,,
13783,$28.00,Hancock,NY,,30178,$19.25,Taylorsville,GA,,,,,,
13784,$28.00,Harford,NY,,30179,$19.25,Temple,GA,,,,,,
13786,$28.00,Harpersfield,NY,,30180,$19.25,Villa Rica,GA,,,,,,
13787,$28.00,Harpursville,NY,,30182,$19.25,Mount Zion,GA,,,,,,
13788,$28.00,Hobart,NY,,30183,$19.25,Waleska,GA,,,,,,
13790,$28.00,Johnson City,NY,,30184,$19.25,Cartersville,GA,,,,,,
13794,$28.00,Killawog,NY,,30185,$19.25,Whitesburg,GA,,,,,,
13795,$28.00,Kirkwood,NY,,30187,$19.25,Douglasville,GA,,,,,,
13796,$28.00,Laurens,NY,,30188,$19.25,Woodstock,GA,,,,,,
13797,$28.00,Lisle,NY,,30189,$19.25,Woodstock,GA,,,,,,
13801,$28.00,Mc Donough,NY,,30204,$19.25,Barnesville,GA,,,,,,
13802,$28.00,Maine,NY,,30205,$19.25,Brooks,GA,,,,,,
13803,$28.00,Marathon,NY,,30206,$19.25,Hilltop,GA,,,,,,
13804,$28.00,Masonville,NY,,30213,$19.25,Fairburn,GA,,,,,,
13806,$28.00,Meridale,NY,,30214,$19.25,Fayetteville,GA,,,,,,
13807,$28.00,Milford,NY,,30215,$19.25,Fayetteville,GA,,,,,,
13808,$28.00,Morris,NY,,30216,$19.25,Flovilla,GA,,,,,,
13809,$28.00,Mount Upton,NY,,30217,$19.25,Franklin,GA,,,,,,
13810,$28.00,Mount Vision,NY,,30218,$19.25,Gay,GA,,,,,,
13811,$28.00,Newark Valley,NY,,30220,$19.25,Grantville,GA,,,,,,
13812,$28.00,Nichols,NY,,30222,$19.25,Greenville,GA,,,,,,
13813,$28.00,Nineveh,NY,,30223,$19.25,Griffin,GA,,,,,,
13814,$28.00,North Norwich,NY,,30224,$19.25,Griffin,GA,,,,,,
13815,$28.00,Norwich,NY,,30228,$19.25,Hampton,GA,,,,,,
13820,$28.00,Oneonta,NY,,30230,$19.25,Hogansville,GA,,,,,,
13825,$28.00,Otego,NY,,30233,$19.25,Jackson,GA,,,,,,
13826,$28.00,Ouaquaga,NY,,30234,$19.25,Jenkinsburg,GA,,,,,,
13827,$28.00,Owego,NY,,30236,$19.25,Jonesboro,GA,,,,,,
13830,$28.00,Oxford,NY,,30238,$19.25,Irondale,GA,,,,,,
13832,$28.00,Plymouth,NY,,30240,$19.25,LaGrange,GA,,,,,,
13833,$28.00,Port Crane,NY,,30241,$19.25,LaGrange,GA,,,,,,
13834,$28.00,Portlandville,NY,,30248,$19.25,Locust Grove,GA,,,,,,
13835,$28.00,Richford,NY,,30251,$19.25,Luthersville,GA,,,,,,
13837,$28.00,,NY,,30252,$19.25,McDonough,GA,,,,,,
13838,$28.00,Sidney,NY,,30253,$19.25,McDonough,GA,,,,,,
13839,$28.00,Sidney Center,NY,,30256,$19.25,Meansville,GA,,,,,,
13840,$28.00,Smithboro,NY,,30257,$19.25,Milner,GA,,,,,,
13841,$28.00,Smithville Flats,NY,,30258,$19.25,Molena,GA,,,,,,
13842,$28.00,South Kortright,NY,,30259,$19.25,Moreland,GA,,,,,,
13843,$28.00,South New Berlin,NY,,30260,$19.25,Morrow,GA,,,,,,
13844,$28.00,South Plymouth,NY,,30263,$19.25,Newnan,GA,,,,,,
13845,$28.00,Tioga Center,NY,,30265,$19.25,Newnan,GA,,,,,,
13846,$28.00,Treadwell,NY,,30268,$19.25,Chattahoochee Hills,GA,,,,,,
13847,$28.00,Trout Creek,NY,,30269,$19.25,Peachtree City,GA,,,,,,
13848,$28.00,Tunnel,NY,,30273,$19.25,,GA,,,,,,
13849,$28.00,Unadilla,NY,,30274,$19.25,Riverdale,GA,,,,,,
13850,$28.00,Vestal,NY,,30276,$19.25,Senoia,GA,,,,,,
13851,$28.00,Vestal,NY,,30277,$19.25,Sharpsburg,GA,,,,,,
13856,$28.00,Walton,NY,,30281,$19.25,Stockbridge,GA,,,,,,
13859,$28.00,Wells Bridge,NY,,30284,$19.25,Sunny Side,GA,,,,,,
13860,$28.00,West Davenport,NY,,30286,$19.25,Thomaston,GA,,,,,,
13861,$28.00,West Oneonta,NY,,30288,$19.25,Conley,GA,,,,,,
13862,$28.00,Whitney Point,NY,,30290,$19.25,Tyrone,GA,,,,,,
13863,$28.00,Willet,NY,,30291,$19.25,Union City,GA,,,,,,
13864,$28.00,Willseyville,NY,,30292,$19.25,Zebulon,GA,,,,,,
13865,$28.00,Windsor,NY,,30293,$19.25,Woodbury,GA,,,,,,
13901,$28.00,Binghamton,NY,,30294,$19.25,Conley,GA,,,,,,
13902,$28.00,Binghamton,NY,,30295,$19.25,Zebulon,GA,,,,,,
13903,$28.00,Binghamton,NY,,30296,$19.25,Riverdale,GA,,,,,,
13904,$28.00,Binghamton,NY,,30297,$19.25,Forest Park,GA,,,,,,
13905,$28.00,Binghamton,NY,,30305,$19.25,Atlanta,GA,,,,,,
14001,$28.00,Akron,NY,,30306,$19.25,Atlanta,GA,,,,,,
14003,$28.00,,NY,,30307,$19.25,Atlanta,GA,,,,,,
14004,$28.00,Alden,NY,,30308,$19.25,Atlanta,GA,,,,,,
14005,$28.00,Alexander,NY,,30309,$19.25,Atlanta,GA,,,,,,
14006,$28.00,Angola,NY,,30310,$19.25,Atlanta,GA,,,,,,
14008,$28.00,Appleton,NY,,30311,$19.25,Atlanta,GA,,,,,,
14009,$28.00,Arcade,NY,,30312,$19.25,Atlanta,GA,,,,,,
14010,$28.00,Athol Springs,NY,,30313,$19.25,Atlanta,GA,,,,,,
14011,$28.00,Attica,NY,,30314,$19.25,Atlanta,GA,,,,,,
14012,$28.00,Barker,NY,,30315,$19.25,Atlanta,GA,,,,,,
14013,$28.00,Basom,NY,,30316,$19.25,Atlanta,GA,,,,,,
14020,$28.00,Batavia,NY,,30317,$19.25,Atlanta,GA,,,,,,
14021,$28.00,Batavia,NY,,30318,$19.25,Atlanta,GA,,,,,,
14024,$28.00,Bliss,NY,,30319,$19.25,North Atlanta,GA,,,,,,
14025,$28.00,Boston,NY,,30324,$19.25,Atlanta,GA,,,,,,
14026,$28.00,Bowmansville,NY,,30326,$19.25,Atlanta,GA,,,,,,
14027,$28.00,Brant,NY,,30327,$19.25,Atlanta,GA,,,,,,
14028,$28.00,Burt,NY,,30328,$19.25,Sandy Springs,GA,,,,,,
14029,$28.00,Centerville,NY,,30329,$19.25,North Druid Hills,GA,,,,,,
14030,$28.00,Chaffee,NY,,30331,$19.25,Atlanta,GA,,,,,,
14031,$28.00,Clarence,NY,,30336,$19.25,Atlanta,GA,,,,,,
14032,$28.00,Clarence Center,NY,,30337,$19.25,College Park,GA,,,,,,
14033,$28.00,Colden,NY,,30338,$19.25,Dunwoody,GA,,,,,,
14034,$28.00,Collins,NY,,30339,$19.25,Vinings,GA,,,,,,
14035,$28.00,Collins Center,NY,,30340,$19.25,Tucker,GA,,,,,,
14036,$28.00,Corfu,NY,,30341,$19.25,Chamblee,GA,,,,,,
14037,$28.00,Cowlesville,NY,,30342,$19.25,Sandy Springs,GA,,,,,,
14038,$28.00,Crittenden,NY,,30344,$19.25,East Point,GA,,,,,,
14039,$28.00,Dale,NY,,30345,$19.25,Tucker,GA,,,,,,
14040,$28.00,Darien Center,NY,,30349,$19.25,East Point,GA,,,,,,
14041,$28.00,Dayton,NY,,30350,$19.25,Sandy Springs,GA,,,,,,
14042,$28.00,Delevan,NY,,30354,$19.25,Atlanta,GA,,,,,,
14043,$28.00,Depew,NY,,30360,$19.25,Dunwoody,GA,,,,,,
14047,$28.00,Derby,NY,,30363,$19.25,Atlanta,GA,,,,,,
14048,$28.00,Dunkirk,NY,,30415,$19.25,Brooklet,GA,,,,,,
14051,$28.00,East Amherst,NY,,30417,$19.25,Hagan,GA,,,,,,
14052,$28.00,East Aurora,NY,,30420,$19.25,Cobbtown,GA,,,,,,
14054,$28.00,East Bethany,NY,,30421,$19.25,Collins,GA,,,,,,
14055,$28.00,East Concord,NY,,30425,$19.25,Garfield,GA,,,,,,
14056,$28.00,East Pembroke,NY,,30427,$19.25,Glennville,GA,,,,,,
14057,$28.00,Eden,NY,,30436,$19.25,Lyons,GA,,,,,,
14058,$28.00,Elba,NY,,30438,$19.25,,GA,,,,,,
14059,$28.00,Elma,NY,,30439,$19.25,Metter,GA,,,,,,
14060,$28.00,Farmersville Station,NY,,30442,$19.25,Millen,GA,,,,,,
14061,$28.00,Farnham,NY,,30450,$19.25,Portal,GA,,,,,,
14062,$28.00,Forestville,NY,,30451,$19.25,Pulaski,GA,,,,,,
14063,$28.00,Fredonia,NY,,30452,$19.25,Register,GA,,,,,,
